,e41_clipinf_0_0001_evaluation/test_accuracy,e41_clipinf_0_0001_evaluation/adv_success,e41_clipl2_40_pgd_evaluation/test_accuracy,e41_clipl2_40_pgd_evaluation/adv_success,e41_clipinf_0.005_alpha05_evaluation/test_accuracy,e41_clipinf_0.005_alpha05_evaluation/adv_success,e41_clipl2_3_5_evaluation/test_accuracy,e41_clipl2_3_5_evaluation/adv_success,e41_clipinf_0.0015_evaluation/test_accuracy,e41_clipinf_0.0015_evaluation/adv_success,e41_clipl2_10_evaluation/test_accuracy,e41_clipl2_10_evaluation/adv_success,e41_flipped_clipl2_1_evaluation/test_accuracy,e41_flipped_clipl2_1_evaluation/adv_success,e41_clipinf_0_03_evaluation/test_accuracy,e41_clipinf_0_03_evaluation/adv_success,e41_clipl2_16_evaluation/test_accuracy,e41_clipl2_16_evaluation/adv_success,e41_clipinf_0.00015_evaluation/test_accuracy,e41_clipinf_0.00015_evaluation/adv_success,e41_clipinf_0.005_mallr_evaluation/test_accuracy,e41_clipinf_0.005_mallr_evaluation/adv_success,e41_clipinf_0_00100_evaluation/test_accuracy,e41_clipinf_0_00100_evaluation/adv_success,e41_clipl2_18_evaluation/test_accuracy,e41_clipl2_18_evaluation/adv_success,e41_clipl2_20_evaluation/test_accuracy,e41_clipl2_20_evaluation/adv_success,e41_clipl2_0_025_evaluation/test_accuracy,e41_clipl2_0_025_evaluation/adv_success,e41_clipinf_0.020_evaluation/test_accuracy,e41_clipinf_0.020_evaluation/adv_success,e41_clipinf_0.010_evaluation/test_accuracy,e41_clipinf_0.010_evaluation/adv_success,e41_clipl2_0_025_noattack_evaluation/test_accuracy,e41_clipl2_0_025_noattack_evaluation/adv_success,e41_clipinf_0.15_evaluation/test_accuracy,e41_clipinf_0.15_evaluation/adv_success,e41_cifar_resnet18v2_clipinf_0.025_evaluation/test_accuracy,e41_cifar_resnet18v2_clipinf_0.025_evaluation/adv_success,e41_clipl2_0_01_noattack_evaluation/test_accuracy,e41_clipl2_0_01_noattack_evaluation/adv_success,e41_clipl2_0_5_evaluation/test_accuracy,e41_clipl2_0_5_evaluation/adv_success,e41_clipl2_10_pgd_nep5_evaluation/test_accuracy,e41_clipl2_10_pgd_nep5_evaluation/adv_success,e41_clipinf_0.005_evaluation/test_accuracy,e41_clipinf_0.005_evaluation/adv_success,e41_clipl2_20_pgd_evaluation/test_accuracy,e41_clipl2_20_pgd_evaluation/adv_success,e41_clipl2_35_pgd_evaluation/test_accuracy,e41_clipl2_35_pgd_evaluation/adv_success,e41_clipl2_25_pgd_evaluation/test_accuracy,e41_clipl2_25_pgd_evaluation/adv_success,e41_clipl2_0_01_evaluation/test_accuracy,e41_clipl2_0_01_evaluation/adv_success,e41_clipl2_30_pgd_evaluation/test_accuracy,e41_clipl2_30_pgd_evaluation/adv_success,e41_clipl2_35_evaluation/test_accuracy,e41_clipl2_35_evaluation/adv_success,e41_clipl2_1_evaluation/test_accuracy,e41_clipl2_1_evaluation/adv_success,e41_clipl2_8_evaluation/test_accuracy,e41_clipl2_8_evaluation/adv_success,e41_cifar_resnet18v2_clipinf_0.025_singleepoch_evaluation/test_accuracy,e41_cifar_resnet18v2_clipinf_0.025_singleepoch_evaluation/adv_success,e41_clipl2_25_evaluation/test_accuracy,e41_clipl2_25_evaluation/adv_success,e41_clipl2_14_evaluation/test_accuracy,e41_clipl2_14_evaluation/adv_success,e41_clipl2_3_5_noattack_evaluation/test_accuracy,e41_clipl2_3_5_noattack_evaluation/adv_success,e41_clipl2_12_evaluation/test_accuracy,e41_clipl2_12_evaluation/adv_success,e41_clipinf_0.005_attfreq05_evaluation/test_accuracy,e41_clipinf_0.005_attfreq05_evaluation/adv_success,e41_clipinf_0_00005_2_evaluation/test_accuracy,e41_clipinf_0_00005_2_evaluation/adv_success,e41_clipl2_0_05_noattack_evaluation/test_accuracy,e41_clipl2_0_05_noattack_evaluation/adv_success,e41_clipl2_100_evaluation/test_accuracy,e41_clipl2_100_evaluation/adv_success,e41_clipinf_0.015_evaluation/test_accuracy,e41_clipinf_0.015_evaluation/adv_success,e41_clipl2_10_pgd_evaluation/test_accuracy,e41_clipl2_10_pgd_evaluation/adv_success,e41_clipinf_0.025_evaluation/test_accuracy,e41_clipinf_0.025_evaluation/adv_success,e41_clipl2_0_1_noattack_evaluation/test_accuracy,e41_clipl2_0_1_noattack_evaluation/adv_success,e41_clipl2_10_pgd_nodropout_evaluation/test_accuracy,e41_clipl2_10_pgd_nodropout_evaluation/adv_success,e41_clipl2_35_noattack_evaluation/test_accuracy,e41_clipl2_35_noattack_evaluation/adv_success,e41_clipl2_0_1_evaluation/test_accuracy,e41_clipl2_0_1_evaluation/adv_success,e41_clipinf_noclip_baseline_evaluation/test_accuracy,e41_clipinf_noclip_baseline_evaluation/adv_success,e41_clipl2_3_evaluation/test_accuracy,e41_clipl2_3_evaluation/adv_success,e41_google_tasks_noconstrain_evaluation/test_accuracy,e41_google_tasks_noconstrain_evaluation/adv_success,e41_clipinf_0.005_baseline_evaluation/test_accuracy,e41_clipinf_0.005_baseline_evaluation/adv_success,e41_clipl2_30_evaluation/test_accuracy,e41_clipl2_30_evaluation/adv_success,e41_clipl2_0_05_evaluation/test_accuracy,e41_clipl2_0_05_evaluation/adv_success,e41_clipl2_5_evaluation/test_accuracy,e41_clipl2_5_evaluation/adv_success
71,0.5993192791938782,0.10372960567474365,0.8852390646934509,0.41290321946144104,0.9620321393013,0.009677419438958168,0.9625710248947144,0.006451612804085016,0.9114001393318176,0.019354838877916336,0.9414315223693848,0.06451612710952759,0.9174015522003174,0.019354838877916336,0.931584358215332,0.14193548262119293,0.953409731388092,0.04193548485636711,0.6984862089157104,0.17741934955120087,0.9622281193733215,0.006451612804085016,0.9179404377937317,0.016129031777381897,0.9503968358039856,0.06774193793535233,0.9512786865234375,0.06129032373428345,0.6550068855285645,0.11612903326749802,0.9533118009567261,0.05161290243268013,0.9587742686271667,0.025806451216340065,0.6725210547447205,0.05483870953321457,0.11221340298652649,1.0,0.8921371102333069,0.03125,0.5119537711143494,0.04516129195690155,0.8478100895881653,0.025806451216340065,,,0.9620811343193054,0.006451612804085016,0.9573535323143005,0.009677419438958168,0.9041495323181152,0.31612902879714966,0.9234763979911804,0.1483870893716812,0.5020576119422913,0.10000000149011612,0.9465510249137878,0.05806451663374901,0.8902116417884827,0.44516128301620483,0.8847001791000366,0.022580645978450775,0.9627425074577332,0.016129031777381897,,,0.9502988457679749,0.04838709533214569,0.9570105671882629,0.03548387065529823,0.9679355025291443,0.006451612804085016,0.9594601392745972,0.03548387065529823,0.963550865650177,0.006451612804085016,0.3379114866256714,0.022727273404598236,0.6943954825401306,0.0903225839138031,,,0.9404761791229248,0.04838709533214569,0.9507397413253784,0.022580645978450775,0.9442729949951172,0.08387096971273422,0.7124975323677063,0.0903225839138031,,,0.9709484577178955,0.006451612804085016,0.6702919602394104,0.2548387050628662,0.964187741279602,0.006451612804085016,0.9475553631782532,0.022580645978450775,0.9707034826278687,0.006451612804085016,0.9636733531951904,0.006451612804085016,0.9254360198974609,0.21290323138237,0.6090779900550842,0.3290322721004486,0.9474083781242371,0.04193548485636711
72,0.6009842157363892,0.10372960567474365,0.93797767162323,0.11612903326749802,0.9642367362976074,0.006451612804085016,0.9636243581771851,0.006451612804085016,0.9119390845298767,0.019354838877916336,0.9511072039604187,0.016129031777381897,0.9188957214355469,0.019354838877916336,0.9523809552192688,0.03548387065529823,0.9606359004974365,0.006451612804085016,0.701082706451416,0.17741934955120087,0.9635263681411743,0.006451612804085016,0.919434666633606,0.016129031777381897,0.9604644179344177,0.006451612804085016,0.9598520398139954,0.012903225608170033,0.6570644974708557,0.11612903326749802,0.9587742686271667,0.016129031777381897,0.9635998606681824,0.006451612804085016,0.6747746467590332,0.05483870953321457,0.11221340298652649,1.0,0.8911290168762207,0.03125,0.5155790448188782,0.04516129195690155,0.8494023084640503,0.025806451216340065,,,0.9630364775657654,0.006451612804085016,0.9583088159561157,0.009677419438958168,0.9403536915779114,0.06129032373428345,0.9547325372695923,0.009677419438958168,0.5050460696220398,0.09354838728904724,0.9507397413253784,0.04193548485636711,0.9442484974861145,0.08709677308797836,0.8861944079399109,0.022580645978450775,0.9643837213516235,0.006451612804085016,,,0.953801691532135,0.03548387065529823,0.9620811343193054,0.009677419438958168,0.9672006368637085,0.006451612804085016,0.9635753631591797,0.006451612804085016,0.9635018706321716,0.006451612804085016,0.34665122628211975,0.025641025975346565,0.6948608756065369,0.0903225839138031,,,0.9466245174407959,0.022580645978450775,0.9523809552192688,0.016129031777381897,0.9535567164421082,0.032258063554763794,0.7138202786445618,0.0903225839138031,,,0.9704340696334839,0.006451612804085016,0.6746031641960144,0.25161290168762207,0.9652165174484253,0.006451612804085016,0.9490740895271301,0.009677419438958168,0.9702135920524597,0.006451612804085016,0.9645796418190002,0.006451612804085016,0.9493190050125122,0.07741935551166534,0.6120419502258301,0.32258063554763794,0.9527483582496643,0.019354838877916336
73,0.6013517379760742,0.10664335638284683,0.8876151442527771,0.4516128897666931,0.9640652537345886,0.006451612804085016,0.9639917612075806,0.006451612804085016,0.9137027263641357,0.022580645978450775,0.9497599601745605,0.032258063554763794,0.920071542263031,0.019354838877916336,0.9373897910118103,0.1225806474685669,0.9576964378356934,0.019354838877916336,0.7018420696258545,0.17741934955120087,0.9637467861175537,0.006451612804085016,0.9207574129104614,0.016129031777381897,0.9581618905067444,0.019354838877916336,0.9571085572242737,0.032258063554763794,0.6585831642150879,0.11612903326749802,0.9568146467208862,0.022580645978450775,0.9629629850387573,0.012903225608170033,0.6758034229278564,0.05806451663374901,0.11221340298652649,1.0,0.8901209831237793,0.03125,0.5192533731460571,0.04516129195690155,0.8502351641654968,0.032258063554763794,,,0.9633548855781555,0.006451612804085016,0.9614932537078857,0.006451612804085016,0.9253625273704529,0.17741934955120087,0.9237703084945679,0.1645161360502243,0.5080099701881409,0.09677419066429138,0.9537526965141296,0.03870967775583267,0.9171075820922852,0.31612902879714966,0.8873456716537476,0.022580645978450775,0.9646531343460083,0.006451612804085016,,,0.954291582107544,0.03548387065529823,0.9620566368103027,0.016129031777381897,0.967960000038147,0.006451612804085016,0.9626690149307251,0.009677419438958168,0.9651430249214172,0.006451612804085016,0.351375937461853,0.02913752943277359,0.6949343681335449,0.0903225839138031,,,0.9471144676208496,0.022580645978450775,0.9491475820541382,0.022580645978450775,0.9495394825935364,0.05483870953321457,0.7144082188606262,0.0903225839138031,,,0.9704340696334839,0.006451612804085016,0.6759259104728699,0.2548387050628662,0.9654614925384521,0.006451612804085016,0.9507642388343811,0.016129031777381897,0.9703850746154785,0.006451612804085016,0.9649960994720459,0.006451612804085016,0.9416030049324036,0.13548387587070465,0.6144669651985168,0.3193548321723938,0.9530668258666992,0.009677419438958168
74,0.6011559367179871,0.11276223510503769,0.930947482585907,0.14516128599643707,0.964677631855011,0.006451612804085016,0.9652655124664307,0.006451612804085016,0.9150744676589966,0.016129031777381897,0.9507152438163757,0.012903225608170033,0.9201450347900391,0.019354838877916336,0.9476778507232666,0.09354838728904724,0.9593376517295837,0.016129031777381897,0.7040466666221619,0.17419354617595673,0.9648001194000244,0.006451612804085016,0.9218841791152954,0.016129031777381897,0.9564961791038513,0.032258063554763794,0.9584068059921265,0.019354838877916336,0.6592690348625183,0.11612903326749802,0.9565696716308594,0.029032258316874504,0.9629384875297546,0.012903225608170033,0.6762933731079102,0.05806451663374901,0.11221340298652649,1.0,0.8896169066429138,0.03125,0.5226582288742065,0.04516129195690155,0.8514354228973389,0.029032258316874504,,,0.9645061492919922,0.006451612804085016,0.9606848955154419,0.006451612804085016,0.937487781047821,0.09354838728904724,0.9557858109474182,0.006451612804085016,0.5109004378318787,0.10000000149011612,0.9502743482589722,0.04838709533214569,0.939667820930481,0.13225805759429932,0.8887664079666138,0.022580645978450775,0.9648736119270325,0.006451612804085016,,,0.9435626268386841,0.11290322244167328,0.9622771143913269,0.012903225608170033,0.968596875667572,0.006451612804085016,0.9630609154701233,0.009677419438958168,0.9646041393280029,0.006451612804085016,0.3591362237930298,0.035547785460948944,0.6940280199050903,0.0903225839138031,,,0.9476288557052612,0.019354838877916336,0.9511317014694214,0.019354838877916336,0.9538751840591431,0.03548387065529823,0.715241014957428,0.0903225839138031,,,0.971217930316925,0.006451612804085016,0.6785959005355835,0.25161290168762207,0.9664413332939148,0.006451612804085016,0.9521359801292419,0.006451612804085016,0.9711199402809143,0.006451612804085016,0.9659268856048584,0.006451612804085016,0.9450323581695557,0.11935483664274216,0.6191455721855164,0.3129032254219055,0.95316481590271,0.006451612804085016
75,0.6022818088531494,0.12237761914730072,0.9164462089538574,0.2967741787433624,0.9653880000114441,0.006451612804085016,0.965241014957428,0.006451612804085016,0.9152704477310181,0.016129031777381897,0.9502253532409668,0.032258063554763794,0.921761691570282,0.019354838877916336,0.9416764378547668,0.13548387587070465,0.9607828855514526,0.019354838877916336,0.7070350646972656,0.17419354617595673,0.9652165174484253,0.006451612804085016,0.9225455522537231,0.016129031777381897,0.9591171741485596,0.029032258316874504,0.9592641592025757,0.025806451216340065,0.6618900895118713,0.11612903326749802,0.9584068059921265,0.029032258316874504,0.9644327163696289,0.012903225608170033,0.6771751642227173,0.05806451663374901,0.11221340298652649,1.0,0.8896169066429138,0.03125,0.5268224477767944,0.04838709533214569,0.8534440398216248,0.022580645978450775,,,0.9653390049934387,0.006451612804085016,0.9632079005241394,0.006451612804085016,0.8986380696296692,0.3451612889766693,0.946208119392395,0.04193548485636711,0.5149911642074585,0.10000000149011612,0.9484862089157104,0.06774193793535233,0.9127228856086731,0.3774193525314331,0.8903586268424988,0.022580645978450775,0.9656084775924683,0.006451612804085016,,,0.9535812139511108,0.05161290243268013,0.9637467861175537,0.016129031777381897,0.9689643383026123,0.006451612804085016,0.964114248752594,0.009677419438958168,0.9661228656768799,0.006451612804085016,0.3691490590572357,0.035256411880254745,0.6941750049591064,0.0903225839138031,,,0.9469184875488281,0.032258063554763794,0.9525034427642822,0.022580645978450775,0.9523074626922607,0.05483870953321457,0.7164658308029175,0.0903225839138031,,,0.9715363383293152,0.006451612804085016,0.6831275820732117,0.24838709831237793,0.9668822288513184,0.006451612804085016,0.9530423283576965,0.012903225608170033,0.9712424278259277,0.006451612804085016,0.9654369950294495,0.006451612804085016,0.9390309453010559,0.15161290764808655,0.6214236617088318,0.3129032254219055,0.953801691532135,0.016129031777381897
76,0.6075698137283325,0.12237761914730072,0.9225210547447205,0.2548387050628662,0.9642857313156128,0.006451612804085016,0.9643102288246155,0.006451612804085016,0.9167401790618896,0.016129031777381897,0.9515970945358276,0.022580645978450775,0.922398567199707,0.019354838877916336,0.9516215920448303,0.06451612710952759,0.9614442586898804,0.009677419438958168,0.7100480198860168,0.16774193942546844,0.9644327163696289,0.006451612804085016,0.9240397810935974,0.012903225608170033,0.95980304479599,0.019354838877916336,0.9602195024490356,0.016129031777381897,0.663041353225708,0.11612903326749802,0.9585292935371399,0.032258063554763794,0.9630364775657654,0.012903225608170033,0.6780325174331665,0.05806451663374901,0.11221340298652649,1.0,0.8901209831237793,0.03125,0.5304722785949707,0.04838709533214569,0.8550117611885071,0.022580645978450775,,,0.9637712836265564,0.006451612804085016,0.9197285771369934,0.20000000298023224,0.9422643780708313,0.06129032373428345,0.9583333134651184,0.016129031777381897,0.5184205174446106,0.10000000149011612,0.9538996815681458,0.03548387065529823,0.9466245174407959,0.106451615691185,0.891950786113739,0.022580645978450775,0.9644816517829895,0.006451612804085016,,,0.9513276219367981,0.0741935446858406,0.9630364775657654,0.009677419438958168,0.9684009552001953,0.006451612804085016,0.9639427661895752,0.006451612804085016,0.9640897512435913,0.006451612804085016,0.37796226143836975,0.03846153989434242,0.6946648955345154,0.0903225839138031,,,0.9486086368560791,0.029032258316874504,0.9519155621528625,0.022580645978450775,0.9557858109474182,0.03870967775583267,0.7175925970077515,0.08709677308797836,,,0.9708504676818848,0.006451612804085016,0.6878796815872192,0.24838709831237793,0.9653880000114441,0.006451612804085016,0.951572597026825,0.012903225608170033,0.970752477645874,0.006451612804085016,0.9647021293640137,0.006451612804085016,0.9526504278182983,0.06129032373428345,0.6261757612228394,0.3096774220466614,0.9538261890411377,0.016129031777381897
77,0.614057183265686,0.12266899645328522,0.9249706268310547,0.26451611518859863,0.965706467628479,0.006451612804085016,0.9649960994720459,0.006451612804085016,0.9191896915435791,0.016129031777381897,0.9542180895805359,0.019354838877916336,0.9239417910575867,0.019354838877916336,0.9378061890602112,0.16129031777381897,0.9601460099220276,0.019354838877916336,0.7106848955154419,0.17096774280071259,0.9648246169090271,0.006451612804085016,0.9250930547714233,0.012903225608170033,0.9610278010368347,0.012903225608170033,0.9586272835731506,0.03548387065529823,0.6633842587471008,0.1225806474685669,0.9579659104347229,0.03548387065529823,0.963477373123169,0.012903225608170033,0.6784489750862122,0.06129032373428345,0.11221340298652649,1.0,0.8901209831237793,0.03125,0.5333382487297058,0.05161290243268013,0.8561385273933411,0.022580645978450775,,,0.964114248752594,0.006451612804085016,0.9636243581771851,0.006451612804085016,0.9071869254112244,0.3193548321723938,0.9417744278907776,0.11612903326749802,0.5218743681907654,0.10322580486536026,0.9568880796432495,0.03548387065529823,0.9068440198898315,0.47096773982048035,0.8941798806190491,0.022580645978450775,0.9648736119270325,0.006451612804085016,,,0.9544385671615601,0.04193548485636711,0.962913990020752,0.016129031777381897,0.9691358208656311,0.006451612804085016,0.9642122387886047,0.009677419438958168,0.9660738706588745,0.006451612804085016,0.38398489356040955,0.0419580414891243,0.693489134311676,0.0903225839138031,,,0.9514011144638062,0.022580645978450775,0.9551734328269958,0.012903225608170033,0.9511317014694214,0.08709677308797836,0.7183029651641846,0.08709677308797836,,,0.971707820892334,0.006451612804085016,0.6889574527740479,0.2451612949371338,0.9672006368637085,0.006451612804085016,0.954291582107544,0.006451612804085016,0.9714873433113098,0.006451612804085016,0.9668087363243103,0.006451612804085016,0.9390309453010559,0.18709677457809448,0.6273025870323181,0.3129032254219055,0.9560552835464478,0.016129031777381897
78,0.6161131858825684,0.125582754611969,0.8808788657188416,0.4032258093357086,0.9660493731498718,0.006451612804085016,0.9649716019630432,0.006451612804085016,0.9197285771369934,0.019354838877916336,0.9511072039604187,0.04516129195690155,0.9248481392860413,0.019354838877916336,0.9478248357772827,0.10000000149011612,0.960268497467041,0.022580645978450775,0.7127670049667358,0.16774193942546844,0.964751124382019,0.009677419438958168,0.9256809949874878,0.012903225608170033,0.9579169154167175,0.04193548485636711,0.9605379104614258,0.032258063554763794,0.6654663681983948,0.1225806474685669,0.9545120596885681,0.06129032373428345,0.9627670049667358,0.019354838877916336,0.6797472238540649,0.06129032373428345,0.11221340298652649,1.0,0.8896169066429138,0.03125,0.5376004576683044,0.05161290243268013,0.8576327562332153,0.022580645978450775,,,0.9648001194000244,0.006451612804085016,0.9061826467514038,0.30645161867141724,0.935822069644928,0.12903225421905518,0.9606359004974365,0.006451612804085016,0.5254752039909363,0.10322580486536026,0.9491475820541382,0.0741935446858406,0.9289633631706238,0.19354838132858276,0.8952577114105225,0.022580645978450775,0.9650940895080566,0.016129031777381897,,,0.9444934129714966,0.11935483664274216,0.9622526168823242,0.022580645978450775,0.9701400995254517,0.006451612804085016,0.9645306468009949,0.016129031777381897,0.9653635025024414,0.006451612804085016,0.3915984332561493,0.0419580414891243,0.6938565373420715,0.0903225839138031,,,0.9457182288169861,0.04193548485636711,0.95220947265625,0.022580645978450775,0.9543895721435547,0.04516129195690155,0.7198706865310669,0.08709677308797836,,,0.9724671840667725,0.006451612804085016,0.6925582885742188,0.2451612949371338,0.9671027064323425,0.006451612804085016,0.9524299502372742,0.019354838877916336,0.9723201990127563,0.006451612804085016,0.9666862487792969,0.006451612804085016,0.9457672238349915,0.12580645084381104,0.6299235820770264,0.3032258152961731,0.9538751840591431,0.022580645978450775
79,0.6165783405303955,0.12907925248146057,0.9364099502563477,0.14516128599643707,0.965632975101471,0.006451612804085016,0.9661718606948853,0.006451612804085016,0.9206839203834534,0.016129031777381897,0.9539731740951538,0.022580645978450775,0.9260973930358887,0.016129031777381897,0.9504213333129883,0.08709677308797836,0.9627425074577332,0.009677419438958168,0.7143347263336182,0.16774193942546844,0.9658288955688477,0.006451612804085016,0.9268567562103271,0.012903225608170033,0.9615422487258911,0.019354838877916336,0.9603174328804016,0.032258063554763794,0.6665686964988708,0.1225806474685669,0.9608808755874634,0.019354838877916336,0.9648491144180298,0.006451612804085016,0.6811434626579285,0.06774193793535233,0.11221340298652649,1.0,0.8891128897666931,0.03125,0.5404663681983948,0.04838709533214569,0.8590534925460815,0.022580645978450775,,,0.9657554626464844,0.006451612804085016,0.9614197611808777,0.006451612804085016,0.9112532138824463,0.33870968222618103,0.9376592040061951,0.11612903326749802,0.5287085771560669,0.106451615691185,0.9566186666488647,0.032258063554763794,0.9312414526939392,0.2290322631597519,0.8964579701423645,0.019354838877916336,0.9666862487792969,0.006451612804085016,,,0.9575250148773193,0.03548387065529823,0.9645551443099976,0.006451612804085016,0.9696992039680481,0.006451612804085016,0.9651675224304199,0.006451612804085016,0.9657309651374817,0.006451612804085016,0.3967394232749939,0.045163169503211975,0.6937340497970581,0.0903225839138031,,,0.950053870677948,0.029032258316874504,0.9573535323143005,0.009677419438958168,0.955565333366394,0.05161290243268013,0.7208994626998901,0.08709677308797836,,,0.9718058109283447,0.006451612804085016,0.693979024887085,0.2451612949371338,0.9671272039413452,0.006451612804085016,0.9541200995445251,0.009677419438958168,0.971707820892334,0.006451612804085016,0.9658533930778503,0.006451612804085016,0.9467960000038147,0.10967741906642914,0.6328385472297668,0.2967741787433624,0.9552959203720093,0.016129031777381897
80,0.6196633577346802,0.1258741319179535,0.8974133133888245,0.33870968222618103,0.9650205969810486,0.006451612804085016,0.9648981094360352,0.006451612804085016,0.9210023283958435,0.016129031777381897,0.9522584676742554,0.025806451216340065,0.9260483980178833,0.019354838877916336,0.9464040994644165,0.09354838728904724,0.96075838804245,0.019354838877916336,0.7151185870170593,0.16129031777381897,0.9643102288246155,0.006451612804085016,0.9273956418037415,0.012903225608170033,0.9603419303894043,0.022580645978450775,0.9594846367835999,0.022580645978450775,0.6678669452667236,0.1225806474685669,0.9564716815948486,0.029032258316874504,0.9633793830871582,0.012903225608170033,0.6823682188987732,0.06774193793535233,0.11221340298652649,1.0,0.8886088728904724,0.03125,0.5436508059501648,0.04838709533214569,0.8602292537689209,0.025806451216340065,,,0.9651675224304199,0.006451612804085016,0.957157552242279,0.025806451216340065,0.9360670447349548,0.09354838728904724,0.9578924179077148,0.016129031777381897,0.5318930149078369,0.106451615691185,0.9477758407592773,0.04838709533214569,0.907211422920227,0.21290323138237,0.8971928358078003,0.019354838877916336,0.9655349850654602,0.009677419438958168,,,0.9498089551925659,0.0741935446858406,0.9621301293373108,0.016129031777381897,0.9695767164230347,0.006451612804085016,0.9644571542739868,0.012903225608170033,0.9660493731498718,0.006451612804085016,0.4037655293941498,0.04574592038989067,0.6944444179534912,0.0903225839138031,,,0.9453262686729431,0.029032258316874504,0.9518175721168518,0.025806451216340065,0.9518420696258545,0.06129032373428345,0.7214628458023071,0.08709677308797836,,,0.9721732139587402,0.006451612804085016,0.6961591243743896,0.2451612949371338,0.9668822288513184,0.006451612804085016,0.9522829651832581,0.019354838877916336,0.9719038009643555,0.006451612804085016,0.9661228656768799,0.006451612804085016,0.9378551840782166,0.14193548262119293,0.6328140497207642,0.2967741787433624,0.9550264477729797,0.012903225608170033
81,0.6202015280723572,0.1252913773059845,0.9438320398330688,0.08064515888690948,0.9667842388153076,0.006451612804085016,0.9665882587432861,0.006451612804085016,0.922153651714325,0.016129031777381897,0.9565941691398621,0.009677419438958168,0.9273221492767334,0.019354838877916336,0.9554673433303833,0.05161290243268013,0.9645061492919922,0.012903225608170033,0.7165147662162781,0.15806451439857483,0.9668087363243103,0.006451612804085016,0.9281060099601746,0.012903225608170033,0.9634528756141663,0.016129031777381897,0.9623750448226929,0.022580645978450775,0.6688467860221863,0.12580645084381104,0.9616647362709045,0.016129031777381897,0.9659268856048584,0.006451612804085016,0.6835439801216125,0.06774193793535233,0.11221340298652649,1.0,0.8886088728904724,0.03125,0.5476190447807312,0.04838709533214569,0.8609151244163513,0.025806451216340065,,,0.9667107462882996,0.006451612804085016,0.9605134129524231,0.025806451216340065,0.9435136318206787,0.09354838728904724,0.9536057114601135,0.03870967775583267,0.5341955423355103,0.10967741906642914,0.9579169154167175,0.022580645978450775,0.9365324378013611,0.11290322244167328,0.8988339900970459,0.019354838877916336,0.9672251343727112,0.006451612804085016,,,0.9589701890945435,0.03870967775583267,0.965877890586853,0.012903225608170033,0.9708259701728821,0.006451612804085016,0.9664168357849121,0.006451612804085016,0.9679355025291443,0.006451612804085016,0.40875962376594543,0.045163169503211975,0.6943709850311279,0.0903225839138031,,,0.9527483582496643,0.012903225608170033,0.9570105671882629,0.006451612804085016,0.958039402961731,0.032258063554763794,0.7218058109283447,0.08709677308797836,,,0.9729570746421814,0.006451612804085016,0.6965020298957825,0.24193547666072845,0.9680824875831604,0.006451612804085016,0.9563981890678406,0.006451612804085016,0.9728835821151733,0.006451612804085016,0.967862069606781,0.006451612804085016,0.9545365571975708,0.07096774131059647,0.6340633034706116,0.2967741787433624,0.9582353234291077,0.009677419438958168
82,0.6212051510810852,0.1267482489347458,0.9198755621910095,0.22258064150810242,0.967470109462738,0.006451612804085016,0.9667842388153076,0.006451612804085016,0.9227170348167419,0.016129031777381897,0.9532138109207153,0.04193548485636711,0.9287428855895996,0.019354838877916336,0.9458896517753601,0.11612903326749802,0.9621056318283081,0.019354838877916336,0.7171272039413452,0.15806451439857483,0.9666372537612915,0.006451612804085016,0.929355263710022,0.009677419438958168,0.9608073830604553,0.025806451216340065,0.9618361592292786,0.029032258316874504,0.6700470447540283,0.12580645084381104,0.9587252736091614,0.032258063554763794,0.9657554626464844,0.009677419438958168,0.6839114427566528,0.06774193793535233,0.11221340298652649,1.0,0.8881048560142517,0.03125,0.5502890348434448,0.04838709533214569,0.8620664477348328,0.025806451216340065,,,0.966343343257904,0.006451612804085016,0.9644082188606262,0.006451612804085016,0.9387125372886658,0.11290322244167328,0.9612237811088562,0.006451612804085016,0.5381148457527161,0.10967741906642914,0.9464040994644165,0.06129032373428345,0.9295267462730408,0.12580645084381104,0.8990299701690674,0.022580645978450775,0.9665637612342834,0.006451612804085016,,,0.9539976716041565,0.05161290243268013,0.9642612338066101,0.019354838877916336,0.9705565571784973,0.006451612804085016,0.9648981094360352,0.009677419438958168,0.9665882587432861,0.006451612804085016,0.41326406598091125,0.049242425709962845,0.6946893930435181,0.09354838728904724,,,0.951009213924408,0.022580645978450775,0.9541690945625305,0.029032258316874504,0.9570350646972656,0.032258063554763794,0.7232265472412109,0.08709677308797836,,,0.9728835821151733,0.006451612804085016,0.6957916617393494,0.2451612949371338,0.968498945236206,0.006451612804085016,0.9549774527549744,0.012903225608170033,0.9728590846061707,0.006451612804085016,0.9680579900741577,0.006451612804085016,0.9422398805618286,0.16129031777381897,0.6329609751701355,0.2967741787433624,0.9578189253807068,0.016129031777381897
