Round,run-2_evaluation/adv_success,run-2_l2_total/mal,run-2_evaluation/test_accuracy,run-0_evaluation/adv_success,run-0_l2_total/mal,run-0_evaluation/test_accuracy,run-1_evaluation/adv_success,run-1_l2_total/mal,run-1_evaluation/test_accuracy
383,0.024875622242689133,,0.5158730149269104,0.019900497049093246,,0.5124008059501648,0.02985074557363987,,0.5183531641960144
384,0.02985074557363987,,0.5128968358039856,0.02985074557363987,,0.5153769850730896,0.02985074557363987,,0.516865074634552
385,0.024875622242689133,,0.5173611044883728,0.05970149114727974,,0.5128968358039856,0.02985074557363987,,0.5213293433189392
386,0.04477611929178238,,0.5148809552192688,0.049751244485378265,,0.5064483880996704,0.04477611929178238,,0.516865074634552
387,0.03980099409818649,,0.5188491940498352,0.04477611929178238,,0.5114087462425232,0.03980099409818649,,0.5163690447807312
388,0.02985074557363987,,0.5178571343421936,0.03482586890459061,,0.5183531641960144,0.03482586890459061,,0.5183531641960144
389,0.02985074557363987,,0.516865074634552,0.024875622242689133,,0.5173611044883728,0.03482586890459061,,0.5138888955116272
390,0.02985074557363987,,0.5248016119003296,0.03482586890459061,,0.514384925365448,0.02985074557363987,,0.5223214030265808
391,0.004975124262273312,,0.5213293433189392,0.05472636967897415,,0.5163690447807312,0.004975124262273312,,0.5213293433189392
392,0.009950248524546623,,0.514384925365448,0.04477611929178238,,0.5114087462425232,0.009950248524546623,,0.514384925365448
393,0.024875622242689133,,0.5198412537574768,0.03482586890459061,,0.5178571343421936,0.024875622242689133,,0.5208333134651184
394,0.024875622242689133,,0.5148809552192688,0.02985074557363987,,0.5133928656578064,0.03482586890459061,,0.5148809552192688
395,0.024875622242689133,,0.5158730149269104,0.019900497049093246,,0.5153769850730896,0.024875622242689133,,0.5183531641960144
396,0.019900497049093246,,0.5188491940498352,0.05970149114727974,,0.5128968358039856,0.019900497049093246,,0.514384925365448
397,0.024875622242689133,,0.5203372836112976,0.03482586890459061,,0.5153769850730896,0.024875622242689133,,0.5173611044883728
398,0.024875622242689133,,0.519345223903656,0.024875622242689133,,0.5183531641960144,0.024875622242689133,,0.5203372836112976
399,0.024875622242689133,,0.5138888955116272,0.04477611929178238,,0.5178571343421936,0.024875622242689133,,0.5158730149269104
400,0.03482586890459061,,0.5158730149269104,0.049751244485378265,,0.5124008059501648,0.03482586890459061,,0.514384925365448
401,0.03980099409818649,,0.5173611044883728,0.04477611929178238,,0.5128968358039856,0.03980099409818649,,0.516865074634552
402,0.02985074557363987,,0.5163690447807312,0.03980099409818649,,0.5163690447807312,0.019900497049093246,,0.5163690447807312
403,0.019900497049093246,,0.5163690447807312,0.03980099409818649,,0.5188491940498352,0.024875622242689133,,0.5158730149269104
404,0.04477611929178238,,0.5183531641960144,0.03980099409818649,,0.5173611044883728,0.05472636967897415,,0.514384925365448
405,0.02985074557363987,,0.5213293433189392,0.02985074557363987,,0.5173611044883728,0.02985074557363987,,0.5178571343421936
406,0.02985074557363987,,0.5158730149269104,0.03482586890459061,,0.5153769850730896,0.024875622242689133,,0.5178571343421936
407,0.02985074557363987,,0.5133928656578064,0.019900497049093246,,0.5228174328804016,0.02985074557363987,,0.5104166865348816
408,0.019900497049093246,,0.5183531641960144,0.009950248524546623,,0.5203372836112976,0.024875622242689133,,0.5178571343421936
409,0.019900497049093246,,0.5228174328804016,0.019900497049093246,,0.5153769850730896,0.014925372786819935,,0.5198412537574768
410,0.019900497049093246,,0.5208333134651184,0.03980099409818649,,0.5138888955116272,0.024875622242689133,,0.5208333134651184
411,0.02985074557363987,,0.5188491940498352,0.024875622242689133,,0.5183531641960144,0.024875622242689133,,0.5198412537574768
412,0.07960198819637299,,0.5158730149269104,0.04477611929178238,,0.5188491940498352,0.07960198819637299,,0.5104166865348816
413,0.02985074557363987,,0.523809552192688,0.05472636967897415,,0.5208333134651184,0.02985074557363987,,0.5203372836112976
414,0.03980099409818649,,0.5153769850730896,0.02985074557363987,,0.52182537317276,0.049751244485378265,,0.5128968358039856
415,0.019900497049093246,,0.516865074634552,0.03980099409818649,,0.519345223903656,0.02985074557363987,,0.514384925365448
416,0.02985074557363987,,0.519345223903656,0.06965173780918121,,0.5203372836112976,0.02985074557363987,,0.5163690447807312
417,0.024875622242689133,,0.5173611044883728,0.019900497049093246,,0.5208333134651184,0.024875622242689133,,0.5173611044883728
418,0.024875622242689133,,0.5208333134651184,0.019900497049093246,,0.523809552192688,0.024875622242689133,,0.5213293433189392
419,0.014925372786819935,,0.5228174328804016,0.0,,0.5223214030265808,0.014925372786819935,,0.5233134627342224
420,0.009950248524546623,,0.5233134627342224,0.02985074557363987,,0.52182537317276,0.009950248524546623,,0.5203372836112976
421,0.014925372786819935,,0.5243055820465088,0.049751244485378265,,0.5257936716079712,0.014925372786819935,,0.519345223903656
422,0.03980099409818649,,0.5198412537574768,0.05970149114727974,,0.5223214030265808,0.03980099409818649,,0.5208333134651184
423,0.019900497049093246,,0.5248016119003296,0.02985074557363987,,0.5233134627342224,0.024875622242689133,,0.5203372836112976
424,0.019900497049093246,,0.5228174328804016,0.05472636967897415,,0.514384925365448,0.024875622242689133,,0.5208333134651184
425,0.03482586890459061,,0.5257936716079712,0.049751244485378265,,0.5178571343421936,0.03980099409818649,,0.5267857313156128
426,0.03980099409818649,,0.5213293433189392,0.02985074557363987,,0.5188491940498352,0.03482586890459061,,0.5243055820465088
427,0.02985074557363987,,0.52182537317276,0.03980099409818649,,0.5213293433189392,0.02985074557363987,,0.5233134627342224
428,0.024875622242689133,,0.5213293433189392,0.03482586890459061,,0.519345223903656,0.024875622242689133,,0.5243055820465088
429,0.024875622242689133,,0.5223214030265808,0.009950248524546623,,0.5208333134651184,0.024875622242689133,,0.5203372836112976
430,0.05472636967897415,,0.5198412537574768,0.03980099409818649,,0.5208333134651184,0.05472636967897415,,0.5183531641960144
431,0.014925372786819935,,0.526289701461792,0.019900497049093246,,0.5183531641960144,0.014925372786819935,,0.5257936716079712
432,0.019900497049093246,,0.5233134627342224,0.03482586890459061,,0.5223214030265808,0.024875622242689133,,0.5198412537574768
433,0.014925372786819935,,0.5302579402923584,0.03482586890459061,,0.5203372836112976,0.014925372786819935,,0.52182537317276
434,0.024875622242689133,,0.5252976417541504,0.019900497049093246,,0.5178571343421936,0.02985074557363987,,0.5228174328804016
435,0.004975124262273312,,0.5277777910232544,0.02985074557363987,,0.5233134627342224,0.004975124262273312,,0.5243055820465088
436,0.03482586890459061,,0.5243055820465088,0.049751244485378265,,0.52182537317276,0.02985074557363987,,0.5233134627342224
437,0.014925372786819935,,0.5292658805847168,0.009950248524546623,,0.5282738208770752,0.024875622242689133,,0.5267857313156128
438,0.024875622242689133,,0.52182537317276,0.009950248524546623,,0.5252976417541504,0.024875622242689133,,0.5223214030265808
439,0.024875622242689133,,0.5233134627342224,0.014925372786819935,,0.5223214030265808,0.02985074557363987,,0.5223214030265808
440,0.03482586890459061,,0.5223214030265808,0.0746268630027771,,0.5208333134651184,0.03980099409818649,,0.5183531641960144
441,0.02985074557363987,,0.526289701461792,0.05472636967897415,,0.5233134627342224,0.03482586890459061,,0.5233134627342224
442,0.02985074557363987,,0.5243055820465088,0.03980099409818649,,0.5243055820465088,0.02985074557363987,,0.5257936716079712
443,0.03482586890459061,,0.5277777910232544,0.03980099409818649,,0.5272817611694336,0.03482586890459061,,0.5267857313156128
444,0.019900497049093246,,0.5252976417541504,0.03980099409818649,,0.5257936716079712,0.024875622242689133,,0.5233134627342224
445,0.04477611929178238,,0.5282738208770752,0.03482586890459061,,0.5267857313156128,0.03980099409818649,,0.5257936716079712
446,0.019900497049093246,,0.5252976417541504,0.03980099409818649,,0.5208333134651184,0.02985074557363987,,0.5252976417541504
447,0.02985074557363987,,0.5332341194152832,0.03482586890459061,,0.5198412537574768,0.03482586890459061,,0.5297619104385376
448,0.02985074557363987,,0.5252976417541504,0.049751244485378265,,0.5203372836112976,0.02985074557363987,,0.526289701461792
449,0.004975124262273312,,0.5307539701461792,0.02985074557363987,,0.5267857313156128,0.004975124262273312,,0.5292658805847168
450,0.024875622242689133,,0.5252976417541504,0.019900497049093246,,0.53125,0.024875622242689133,,0.5257936716079712
451,0.03980099409818649,,0.5292658805847168,0.02985074557363987,,0.5292658805847168,0.03980099409818649,,0.526289701461792
452,0.019900497049093246,,0.5257936716079712,0.03980099409818649,,0.5272817611694336,0.024875622242689133,,0.5267857313156128
453,0.04477611929178238,,0.5233134627342224,0.02985074557363987,,0.5322420597076416,0.04477611929178238,,0.5233134627342224
454,0.009950248524546623,,0.5233134627342224,0.024875622242689133,,0.5277777910232544,0.014925372786819935,,0.5223214030265808
455,0.024875622242689133,,0.5297619104385376,0.07960198819637299,,0.5307539701461792,0.024875622242689133,,0.5257936716079712
456,0.05472636967897415,,0.5243055820465088,0.05970149114727974,,0.516865074634552,0.06467662006616592,,0.523809552192688
457,0.02985074557363987,,0.5282738208770752,0.03482586890459061,,0.5223214030265808,0.02985074557363987,,0.5302579402923584
458,0.024875622242689133,,0.5252976417541504,0.06965173780918121,,0.5243055820465088,0.024875622242689133,,0.5228174328804016
459,0.019900497049093246,,0.526289701461792,0.019900497049093246,,0.5248016119003296,0.024875622242689133,,0.5282738208770752
460,0.019900497049093246,,0.5257936716079712,0.03482586890459061,,0.5198412537574768,0.02985074557363987,,0.5203372836112976
461,0.019900497049093246,,0.53125,0.04477611929178238,,0.526289701461792,0.024875622242689133,,0.528769850730896
462,0.04477611929178238,,0.5322420597076416,0.06965173780918121,,0.5252976417541504,0.03980099409818649,,0.5302579402923584
463,0.06965173780918121,,0.5302579402923584,0.049751244485378265,,0.5302579402923584,0.06965173780918121,,0.5302579402923584
464,0.03482586890459061,,0.5272817611694336,0.05472636967897415,,0.5267857313156128,0.03482586890459061,,0.5248016119003296
465,0.019900497049093246,,0.5257936716079712,0.05472636967897415,,0.5257936716079712,0.019900497049093246,,0.5292658805847168
466,0.03980099409818649,,0.5307539701461792,0.04477611929178238,,0.5223214030265808,0.03482586890459061,,0.5292658805847168
467,0.014925372786819935,,0.5297619104385376,0.019900497049093246,,0.5282738208770752,0.014925372786819935,,0.526289701461792
468,0.014925372786819935,,0.5282738208770752,0.04477611929178238,,0.5267857313156128,0.024875622242689133,,0.5257936716079712
469,0.024875622242689133,,0.5302579402923584,0.03482586890459061,,0.5297619104385376,0.02985074557363987,,0.5252976417541504
470,0.03482586890459061,,0.5252976417541504,0.014925372786819935,,0.5292658805847168,0.03482586890459061,,0.5252976417541504
471,0.03482586890459061,,0.5277777910232544,0.019900497049093246,,0.53125,0.03482586890459061,,0.526289701461792
472,0.024875622242689133,,0.526289701461792,0.03980099409818649,,0.5257936716079712,0.024875622242689133,,0.526289701461792
473,0.03980099409818649,,0.5307539701461792,0.06467662006616592,,0.5233134627342224,0.04477611929178238,,0.5292658805847168
474,0.07960198819637299,,0.5257936716079712,0.03482586890459061,,0.5248016119003296,0.0746268630027771,,0.5267857313156128
475,0.014925372786819935,,0.5282738208770752,0.04477611929178238,,0.5292658805847168,0.019900497049093246,,0.5272817611694336
476,0.024875622242689133,,0.5233134627342224,0.03980099409818649,,0.5292658805847168,0.024875622242689133,,0.523809552192688
477,0.03980099409818649,,0.5307539701461792,0.019900497049093246,,0.5297619104385376,0.03482586890459061,,0.5292658805847168
478,0.019900497049093246,,0.5297619104385376,0.024875622242689133,,0.5327380895614624,0.019900497049093246,,0.5272817611694336
479,0.019900497049093246,,0.5302579402923584,0.03482586890459061,,0.5357142686843872,0.024875622242689133,,0.53125
480,0.019900497049093246,,0.5277777910232544,0.024875622242689133,,0.5257936716079712,0.024875622242689133,,0.5277777910232544
481,0.02985074557363987,,0.526289701461792,0.024875622242689133,,0.5322420597076416,0.03980099409818649,,0.528769850730896
482,0.03482586890459061,,0.526289701461792,0.024875622242689133,,0.5297619104385376,0.03482586890459061,,0.5277777910232544
483,0.02985074557363987,,0.526289701461792,0.024875622242689133,,0.5332341194152832,0.02985074557363987,,0.5243055820465088
484,0.03980099409818649,,0.526289701461792,0.014925372786819935,,0.5243055820465088,0.04477611929178238,,0.526289701461792
485,0.014925372786819935,,0.5257936716079712,0.02985074557363987,,0.5277777910232544,0.019900497049093246,,0.528769850730896
486,0.004975124262273312,,0.5272817611694336,0.024875622242689133,,0.5272817611694336,0.019900497049093246,,0.523809552192688
487,0.02985074557363987,,0.5272817611694336,0.014925372786819935,,0.5327380895614624,0.024875622242689133,,0.5257936716079712
488,0.024875622242689133,,0.5272817611694336,0.04477611929178238,,0.5272817611694336,0.02985074557363987,,0.528769850730896
489,0.03482586890459061,,0.528769850730896,0.03482586890459061,,0.53125,0.04477611929178238,,0.5297619104385376
490,0.03482586890459061,,0.5322420597076416,0.009950248524546623,,0.5282738208770752,0.03482586890459061,,0.5282738208770752
491,0.024875622242689133,,0.5302579402923584,0.019900497049093246,,0.5372023582458496,0.02985074557363987,,0.5302579402923584
492,0.02985074557363987,,0.53125,0.03482586890459061,,0.5277777910232544,0.03980099409818649,,0.5257936716079712
493,0.05970149114727974,,0.5277777910232544,0.014925372786819935,,0.528769850730896,0.05970149114727974,,0.526289701461792
494,0.05472636967897415,,0.5257936716079712,0.049751244485378265,,0.5257936716079712,0.05970149114727974,,0.523809552192688
495,0.014925372786819935,,0.5332341194152832,0.014925372786819935,,0.5342261791229248,0.019900497049093246,,0.5307539701461792
496,0.0,,0.5322420597076416,0.049751244485378265,,0.5267857313156128,0.0,,0.528769850730896
497,0.03482586890459061,,0.5307539701461792,0.03980099409818649,,0.533730149269104,0.03482586890459061,,0.5277777910232544
498,0.014925372786819935,,0.5322420597076416,0.024875622242689133,,0.5352182388305664,0.014925372786819935,,0.5292658805847168
499,0.024875622242689133,,0.5347222089767456,0.03980099409818649,,0.5327380895614624,0.019900497049093246,,0.5307539701461792
500,0.03482586890459061,,0.5267857313156128,0.05472636967897415,,0.5302579402923584,0.03482586890459061,,0.5292658805847168
