Round,quantization_emnist_baseline_evaluation/test_accuracy,quantization_emnist_p_4_3_evaluation/test_accuracy,quantization_emnist_p_2_1_evaluation/test_accuracy,quantization_emnist_d_8_7_evaluation/test_accuracy,quantization_emnist_p_8_7_evaluation/test_accuracy
592,0.9754968881607056,0.9689602851867676,0.7624120116233826,0.9683480262756348,0.9748595356941223
593,0.9749579429626465,0.9693523049354553,0.7230220437049866,0.9675648212432861,0.9750312566757202
594,0.9755697846412659,0.9686910510063171,0.7820692658424377,0.9695722460746765,0.9753738045692444
595,0.9742233753204346,0.9694743752479553,0.7878710627555847,0.9673688411712646,0.974810779094696
596,0.9755457639694214,0.9692543745040894,0.7967832088470459,0.9683483839035034,0.975128710269928
597,0.9756187796592712,0.9691320657730103,0.7916662693023682,0.9687151908874512,0.9751286506652832
598,0.9754235148429871,0.9691314697265625,0.7855216860771179,0.9680545330047607,0.9752510190010071
599,0.9752510786056519,0.9690831303596497,0.7631958723068237,0.9664624333381653,0.9753495454788208
600,0.9754718542098999,0.970111072063446,0.7565363049507141,0.9684458374977112,0.9751532673835754
601,0.974835216999054,0.9670265913009644,0.7855710983276367,0.9664872288703918,0.9752023816108704
602,0.9747621417045593,0.9665365815162659,0.775557816028595,0.9662179946899414,0.974467933177948
603,0.9759613275527954,0.9688626527786255,0.7691930532455444,0.9684211611747742,0.9750065207481384
604,0.9753988981246948,0.9676626920700073,0.7782511115074158,0.9692291617393494,0.975374162197113
605,0.9757659435272217,0.9654591679573059,0.7424357533454895,0.968396782875061,0.9743454456329346
606,0.9745165705680847,0.9696707129478455,0.7275514006614685,0.9680538177490234,0.9746637344360352
607,0.9755696058273315,0.9701604247093201,0.7612618207931519,0.9686169624328613,0.9746884107589722
608,0.9754227995872498,0.9703559279441833,0.7640765905380249,0.9686904549598694,0.9753987193107605
609,0.974419355392456,0.9682992100715637,0.7428997755050659,0.9671974182128906,0.9755207300186157
610,0.9749578833580017,0.9683718681335449,0.7851545214653015,0.9673193097114563,0.9757412672042847
611,0.9756672978401184,0.9707468748092651,0.7716898322105408,0.9697681069374084,0.9752510786056519
612,0.9754958748817444,0.9680789113044739,0.7945072054862976,0.9683970808982849,0.9750309586524963
613,0.9753004312515259,0.9697924852371216,0.8045932650566101,0.9688622355461121,0.9751291275024414
614,0.9762795567512512,0.9711140394210815,0.7889978885650635,0.9686412215232849,0.9757411479949951
615,0.9756433367729187,0.9699637293815613,0.7882874608039856,0.9693762063980103,0.9760593175888062
616,0.9761577844619751,0.969865620136261,0.7940652370452881,0.9692296981811523,0.9758880138397217
617,0.9757168292999268,0.9707956314086914,0.8021685481071472,0.9686170816421509,0.9762061834335327
618,0.9754469990730286,0.9692044854164124,0.8032466173171997,0.9682009220123291,0.9754228591918945
619,0.9755946397781372,0.9694252610206604,0.8133816719055176,0.9687885642051697,0.9749329090118408
620,0.9757168292999268,0.9696208238601685,0.8197950124740601,0.9685919880867004,0.9751777648925781
621,0.9758145213127136,0.9694007039070129,0.8092926740646362,0.9688863158226013,0.9739782810211182
622,0.9757164120674133,0.968494713306427,0.7970031499862671,0.9691063165664673,0.9753493070602417
623,0.9757656455039978,0.9677850604057312,0.8179596066474915,0.9689115881919861,0.9746881127357483
624,0.9762554168701172,0.9690583944320679,0.7884840369224548,0.9675887823104858,0.9746634364128113
625,0.9756675362586975,0.970355212688446,0.7641982436180115,0.9677109718322754,0.9754962921142578
626,0.9755697250366211,0.9698171615600586,0.7858402132987976,0.9685682058334351,0.9751039743423462
627,0.976157546043396,0.968544065952301,0.7944580316543579,0.9694987535476685,0.9756671190261841
628,0.9751043915748596,0.9707962870597839,0.8229785561561584,0.9656299352645874,0.9755207896232605
629,0.9760841131210327,0.9708206653594971,0.8077992796897888,0.968715488910675,0.9759612679481506
630,0.9758148789405823,0.9689359664916992,0.7772966027259827,0.9672460556030273,0.9759373068809509
631,0.9761577844619751,0.9699397683143616,0.7921079993247986,0.969351589679718,0.9757168292999268
632,0.9762555360794067,0.969204843044281,0.7980315685272217,0.9693276286125183,0.9758144617080688
633,0.976182222366333,0.9681525826454163,0.796612024307251,0.9689356684684753,0.9762065410614014
634,0.9757905006408691,0.9689359664916992,0.8010678291320801,0.9681517481803894,0.9759369492530823
635,0.9757660031318665,0.9703070521354675,0.7617998719215393,0.9691557884216309,0.9764266014099121
636,0.9760594367980957,0.9704544544219971,0.7839058041572571,0.9682010412216187,0.9758632779121399
637,0.9759613871574402,0.9698174595832825,0.7727669477462769,0.9687394499778748,0.9744925498962402
638,0.9763777256011963,0.9705521464347839,0.8042504191398621,0.9681269526481628,0.9759369492530823
639,0.9758638739585876,0.9669774770736694,0.7846893668174744,0.9686664938926697,0.975055992603302
640,0.9759372472763062,0.9700373411178589,0.779671311378479,0.9691070318222046,0.9753006100654602
641,0.9750800132751465,0.9709439873695374,0.7737469673156738,0.9674415588378906,0.9760106801986694
642,0.9739534854888916,0.9689859747886658,0.787064790725708,0.9662670493125916,0.9760841131210327
643,0.9762554168701172,0.9688389897346497,0.8012390732765198,0.970330536365509,0.975055456161499
644,0.9756917953491211,0.9682751893997192,0.7790101766586304,0.9683477282524109,0.9759856462478638
645,0.9757168292999268,0.9660230875015259,0.785889744758606,0.9687642455101013,0.9752511978149414
646,0.9758391380310059,0.9685444235801697,0.7761210203170776,0.9694982171058655,0.9753980040550232
647,0.9763780236244202,0.9699891209602356,0.7820209264755249,0.9687397480010986,0.9761571288108826
648,0.976647138595581,0.969621479511261,0.7985458374023438,0.9701597690582275,0.9761084318161011
649,0.9753987193107605,0.9694749116897583,0.7823151350021362,0.9680786728858948,0.9755944609642029
650,0.9758395552635193,0.9695974588394165,0.7870394587516785,0.9694989919662476,0.9755941033363342
651,0.9763290286064148,0.9690830707550049,0.7990838885307312,0.9695720672607422,0.9761083126068115
652,0.9760347008705139,0.9691324830055237,0.7967092394828796,0.9690333008766174,0.9756923913955688
653,0.975472092628479,0.9696460962295532,0.7784706950187683,0.9689108729362488,0.97564297914505
654,0.9756677150726318,0.9680060148239136,0.793429434299469,0.9685192108154297,0.9746159911155701
655,0.975985586643219,0.9693772792816162,0.7837598919868469,0.969179630279541,0.9761574268341064
656,0.9762307405471802,0.9695730209350586,0.7670871019363403,0.969180166721344,0.975080132484436
657,0.9760345816612244,0.969303548336029,0.7884349822998047,0.9692044854164124,0.9756430983543396
658,0.975936770439148,0.9674915671348572,0.7826087474822998,0.9691066741943359,0.9753735065460205
659,0.9750306606292725,0.969107449054718,0.7852272987365723,0.9682004451751709,0.975594162940979
660,0.9754227995872498,0.9689358472824097,0.7914212942123413,0.9677353501319885,0.9758143424987793
661,0.9757168292999268,0.9675164818763733,0.8118138909339905,0.9686416387557983,0.975203275680542
662,0.9762548804283142,0.9679569005966187,0.8101252913475037,0.9692537784576416,0.9762064814567566
663,0.9766227006912231,0.9689362049102783,0.7896594405174255,0.9695966243743896,0.9757656455039978
664,0.9765980839729309,0.9679084420204163,0.8000884652137756,0.9697924852371216,0.9760594367980957
665,0.9765000343322754,0.9679079651832581,0.8016316294670105,0.9698416590690613,0.9752268195152283
666,0.9764266610145569,0.9672227501869202,0.7931841015815735,0.9695237874984741,0.9749575853347778
667,0.9753744006156921,0.9680056571960449,0.8022412061691284,0.9676378965377808,0.9755698442459106
668,0.9761579036712646,0.9693522453308105,0.761457085609436,0.9693025946617126,0.9757898449897766
669,0.976132869720459,0.9692786335945129,0.7961464524269104,0.9679808616638184,0.9761326909065247
670,0.9761333465576172,0.9686179757118225,0.7801847457885742,0.9690826535224915,0.9755941033363342
671,0.9764999747276306,0.9668552279472351,0.7834653258323669,0.9704777002334595,0.9754229187965393
672,0.9754231572151184,0.968740701675415,0.7829765677452087,0.9687641263008118,0.9759129881858826
673,0.9761087894439697,0.9680057168006897,0.7501466870307922,0.9690090417861938,0.9748358130455017
674,0.9753004908561707,0.9698176383972168,0.7637336850166321,0.9676622748374939,0.9759369492530823
675,0.9769411087036133,0.9695971608161926,0.7440265417098999,0.9698413610458374,0.975814163684845
676,0.976500391960144,0.9682751893997192,0.7785695195198059,0.96900874376297,0.9757900834083557
677,0.976304292678833,0.9689361453056335,0.7680180668830872,0.9705029726028442,0.9759613275527954
678,0.9767204523086548,0.9698908925056458,0.7742844820022583,0.9703311920166016,0.9758884310722351
679,0.9764754176139832,0.9694259166717529,0.7815808653831482,0.9691554307937622,0.9751778841018677
680,0.9768677949905396,0.9693771600723267,0.7422888875007629,0.9701842665672302,0.975936770439148
681,0.976500391960144,0.9700375199317932,0.7733792662620544,0.9690330028533936,0.9762307405471802
682,0.9745417237281799,0.9690827131271362,0.7697063088417053,0.9680055379867554,0.9758144617080688
683,0.9760104417800903,0.9694499373435974,0.7392531633377075,0.9693756103515625,0.976255476474762
684,0.9769901037216187,0.9697682857513428,0.7858890891075134,0.9698659777641296,0.9761821031570435
685,0.9755949974060059,0.9693031311035156,0.7841758131980896,0.9672706127166748,0.9763779640197754
686,0.9763284921646118,0.9695723652839661,0.7662554383277893,0.9695475697517395,0.9758639335632324
687,0.9768672585487366,0.9697685241699219,0.7750195264816284,0.9693021178245544,0.9758388996124268
688,0.9757660031318665,0.9686911702156067,0.7848362326622009,0.9681030511856079,0.9764757752418518
689,0.9766712188720703,0.9680049419403076,0.7788880467414856,0.9700127243995667,0.9767206907272339
690,0.9761083126068115,0.9695724248886108,0.755337119102478,0.9692783951759338,0.9748600125312805
691,0.9766471982002258,0.9687160849571228,0.7804533243179321,0.9699395895004272,0.9767939448356628
692,0.9773571491241455,0.9695481657981873,0.7762680053710938,0.9702084064483643,0.9764754772186279
693,0.9768673181533813,0.9690589308738708,0.769707202911377,0.9702574610710144,0.9759612679481506
694,0.9776021242141724,0.9693036079406738,0.7637576460838318,0.970379650592804,0.9766221642494202
695,0.9763532876968384,0.9690585732460022,0.6987608671188354,0.9702085852622986,0.9762310981750488
696,0.9772343635559082,0.9699642658233643,0.7100714445114136,0.9706001281738281,0.976647138595581
697,0.9763528108596802,0.9691561460494995,0.7069618105888367,0.9688861966133118,0.9775044322013855
698,0.9763529896736145,0.9684946537017822,0.7558515071868896,0.9694738984107971,0.9763288497924805
699,0.9771367311477661,0.9701844453811646,0.7746772170066833,0.9701350331306458,0.9763285517692566
700,0.9770141243934631,0.9701361060142517,0.7337199449539185,0.9697678089141846,0.9761331081390381
701,0.9759860634803772,0.9696463942527771,0.7079170346260071,0.9673680663108826,0.9760838150978088
702,0.9770390391349792,0.9682011008262634,0.730023205280304,0.969768226146698,0.9753495454788208
703,0.9769898653030396,0.9698665142059326,0.7126428484916687,0.968788743019104,0.9767450094223022
704,0.9770879149436951,0.9687398672103882,0.6946485638618469,0.9691311717033386,0.975937008857727
705,0.9766225218772888,0.9693765640258789,0.7315412163734436,0.9692538380622864,0.9757900834083557
706,0.97686767578125,0.9706986546516418,0.6965091228485107,0.9681033492088318,0.9767202734947205
707,0.9765738844871521,0.9698413610458374,0.7476252317428589,0.9698168039321899,0.9765490293502808
708,0.9768186211585999,0.9702826142311096,0.75107741355896,0.9692288637161255,0.976426362991333
709,0.9765002727508545,0.9703313708305359,0.7587400674819946,0.969424843788147,0.9764511585235596
710,0.9766227602958679,0.9700377583503723,0.7473797798156738,0.9695477485656738,0.97591233253479
711,0.9772343039512634,0.9680547118186951,0.7731092572212219,0.970429003238678,0.9759615659713745
712,0.9771616458892822,0.9700865149497986,0.7880425453186035,0.9701840877532959,0.9764756560325623
713,0.9765982031822205,0.9697681069374084,0.7924996018409729,0.9704779982566833,0.9769408106803894
714,0.9772593379020691,0.970331609249115,0.7937226295471191,0.9692290425300598,0.9766959547996521
715,0.9776265621185303,0.9696211814880371,0.7668189406394958,0.9705511927604675,0.9767938852310181
716,0.977307915687561,0.9697192907333374,0.7763907313346863,0.9703068733215332,0.9764023423194885
717,0.9775041937828064,0.9710407257080078,0.7768071293830872,0.9699636101722717,0.9771859645843506
718,0.97698974609375,0.9702087640762329,0.7680180072784424,0.9699391722679138,0.9768918752670288
719,0.9758145213127136,0.9707959890365601,0.7540631890296936,0.9676865339279175,0.9769898056983948
720,0.977308452129364,0.9698167443275452,0.7636121511459351,0.9705270528793335,0.9764267802238464
721,0.9776265025138855,0.9700127243995667,0.6955053806304932,0.9704040884971619,0.9764999747276306
722,0.9775779247283936,0.9699881076812744,0.7326431274414062,0.971016526222229,0.9762552976608276
723,0.9771367311477661,0.9694007039070129,0.7259836792945862,0.9700614213943481,0.9767695665359497
724,0.9774308800697327,0.9697434306144714,0.7249065041542053,0.9700862765312195,0.9770147204399109
725,0.9769171476364136,0.9691314697265625,0.7733054161071777,0.9693270921707153,0.9770388603210449
726,0.9772103428840637,0.9705517888069153,0.7198888063430786,0.9696454405784607,0.976696252822876
727,0.9778469204902649,0.9683477878570557,0.7208925485610962,0.9703803062438965,0.9762800335884094
728,0.9775533080101013,0.9710660576820374,0.7512241005897522,0.9699878692626953,0.9768185615539551
729,0.977455198764801,0.9702818989753723,0.7600370049476624,0.970477819442749,0.976377546787262
730,0.977112889289856,0.9693278074264526,0.775141179561615,0.9700864553451538,0.9762309789657593
731,0.9772102236747742,0.9676381945610046,0.7668435573577881,0.970404326915741,0.97620689868927
732,0.9776752591133118,0.9701110124588013,0.7656924724578857,0.9700126051902771,0.977014422416687
733,0.9775528907775879,0.9655566215515137,0.7736490964889526,0.9704777002334595,0.9753491878509521
734,0.9779694080352783,0.9698659181594849,0.7550669312477112,0.9706493616104126,0.9770877361297607
735,0.9774060249328613,0.970012903213501,0.7879701852798462,0.9699149131774902,0.9764510989189148
736,0.977821946144104,0.9699882864952087,0.7598904967308044,0.970477819442749,0.9764270186424255
737,0.976916491985321,0.9686905145645142,0.7940903902053833,0.9705026149749756,0.9757659435272217
738,0.9767695069313049,0.9695966243743896,0.7648350596427917,0.9694005846977234,0.9765980839729309
739,0.9771854877471924,0.9689356088638306,0.7545782327651978,0.9693517684936523,0.9760837554931641
740,0.9768672585487366,0.9700129628181458,0.773623526096344,0.9696449637413025,0.9771614670753479
741,0.9777243137359619,0.9709187150001526,0.755433976650238,0.9698415994644165,0.9777980446815491
742,0.9762802124023438,0.9706494808197021,0.7782518863677979,0.9698169827461243,0.9766469597816467
743,0.9770877361297607,0.9706497192382812,0.7629268765449524,0.9707471132278442,0.9755944013595581
744,0.9759373068809509,0.9698663949966431,0.7650562524795532,0.9694008231163025,0.9766225218772888
745,0.9771857857704163,0.9712858200073242,0.7519592046737671,0.9698168635368347,0.9776511788368225
746,0.9743460416793823,0.9700625538825989,0.7571244835853577,0.9661935567855835,0.977283775806427
747,0.9774553179740906,0.9705029726028442,0.7718124985694885,0.969131588935852,0.9775287508964539
748,0.9766469597816467,0.9703558683395386,0.7157753705978394,0.9699141979217529,0.9759377241134644
749,0.9771613478660583,0.9717754125595093,0.7750449180603027,0.9696704149246216,0.9765976667404175
750,0.97752845287323,0.9718242287635803,0.7745291590690613,0.970257580280304,0.9770631790161133
751,0.9779937863349915,0.9703071713447571,0.7760725617408752,0.9710162878036499,0.9763534069061279
752,0.9778957366943359,0.9696701765060425,0.78277987241745,0.9712855815887451,0.9765246510505676
753,0.9774797558784485,0.9695232510566711,0.7970777750015259,0.9704532623291016,0.9773817658424377
754,0.9768425822257996,0.9705028533935547,0.7869668006896973,0.9703310132026672,0.9770385026931763
755,0.9778714776039124,0.971237063407898,0.7578831911087036,0.9716282486915588,0.9773569107055664
756,0.977944552898407,0.9711636304855347,0.7681162357330322,0.970747172832489,0.9765732288360596
757,0.9781893491744995,0.9708207249641418,0.7606003880500793,0.9708449244499207,0.9767450094223022
758,0.9780672192573547,0.9689116477966309,0.7870891690254211,0.9713835716247559,0.976940929889679
759,0.9779937863349915,0.9701843857765198,0.7455690503120422,0.9712122678756714,0.977332592010498
760,0.9779691100120544,0.970331609249115,0.7471356391906738,0.9709425568580627,0.9767939448356628
761,0.9773080945014954,0.9698659777641296,0.757516622543335,0.9699639678001404,0.9767446517944336
762,0.9778226613998413,0.9717516899108887,0.7716650366783142,0.9690821170806885,0.9773813486099243
763,0.9782876372337341,0.9718740582466125,0.7378085851669312,0.9714080691337585,0.9779444932937622
764,0.9778711795806885,0.9717270135879517,0.7589354515075684,0.970844566822052,0.9769163131713867
765,0.9777732491493225,0.9694498181343079,0.7766355872154236,0.9708938598632812,0.9763289093971252
766,0.9777732491493225,0.9717766642570496,0.7888999581336975,0.9704533815383911,0.9774549603462219
767,0.9777733087539673,0.9717023968696594,0.7627792954444885,0.9704776406288147,0.9771366119384766
768,0.9767206311225891,0.9704782962799072,0.7837836146354675,0.9697438478469849,0.9764266610145569
769,0.978091835975647,0.9705763459205627,0.7922787666320801,0.970183789730072,0.9765490889549255
770,0.9775283932685852,0.9704053401947021,0.7722288370132446,0.9699147343635559,0.9779448509216309
771,0.9777976870536804,0.970650315284729,0.7805524468421936,0.9693515300750732,0.9778708219528198
772,0.9768433570861816,0.9682498574256897,0.799966037273407,0.9696701765060425,0.9772098064422607
773,0.9759859442710876,0.971016526222229,0.7389346957206726,0.9701597690582275,0.9773319959640503
774,0.9774554967880249,0.9703311920166016,0.7685821652412415,0.9698905944824219,0.9770137667655945
775,0.9776509404182434,0.9705513119697571,0.7375888228416443,0.9708201289176941,0.9768423438072205
776,0.9774548411369324,0.9702582359313965,0.7419218420982361,0.9701104164123535,0.9775035381317139
777,0.9772346615791321,0.9706495404243469,0.7245885133743286,0.9699879288673401,0.9777973890304565
778,0.9778958559036255,0.9707475304603577,0.7342590093612671,0.9704780578613281,0.9774788618087769
779,0.9778223633766174,0.9698662161827087,0.7458626627922058,0.9698169827461243,0.9763048887252808
780,0.978042721748352,0.968911349773407,0.7747265100479126,0.9705755114555359,0.9769162535667419
781,0.9783118367195129,0.9698413610458374,0.772424578666687,0.9714327454566956,0.9764262437820435
782,0.9781403541564941,0.9707476496696472,0.7324476838111877,0.9702085852622986,0.9763779044151306
783,0.9777982831001282,0.9699397087097168,0.7457890510559082,0.9702577590942383,0.9764266014099121
784,0.9770391583442688,0.9704537391662598,0.7731098532676697,0.9696940779685974,0.9764510989189148
785,0.9777238965034485,0.9705276489257812,0.7249560952186584,0.9709917306900024,0.9770141839981079
786,0.9770872592926025,0.9695722460746765,0.7095323204994202,0.9701107144355774,0.9766957759857178
787,0.9778714776039124,0.9695479273796082,0.7767814993858337,0.9713597297668457,0.976940393447876
788,0.9777733683586121,0.9693031311035156,0.6664212942123413,0.9710655212402344,0.9771366119384766
789,0.9780915379524231,0.9702090620994568,0.8006756901741028,0.9713346362113953,0.9770630598068237
790,0.9777736067771912,0.970380425453186,0.7877246737480164,0.9710416793823242,0.9767202734947205
791,0.9782142043113708,0.9692293405532837,0.7726199626922607,0.9706735014915466,0.9777482748031616
792,0.9784588813781738,0.9702335000038147,0.7798907160758972,0.9714327454566956,0.9774550199508667
793,0.9779201745986938,0.9678092002868652,0.7779082655906677,0.9714081287384033,0.9765734672546387
794,0.9774308204650879,0.9676629900932312,0.7693159580230713,0.9706495404243469,0.97632896900177
795,0.9777980446815491,0.9685925245285034,0.7634897828102112,0.9703311920166016,0.9775041341781616
796,0.9775040149688721,0.9688374996185303,0.7968564033508301,0.9699389338493347,0.9774553179740906
797,0.9784830212593079,0.966658890247345,0.7858635783195496,0.9708691835403442,0.9771852493286133
798,0.9779447317123413,0.9679319262504578,0.8019485473632812,0.9703552722930908,0.9773325324058533
799,0.9782872796058655,0.9685192704200745,0.7886550426483154,0.9712366461753845,0.9766470789909363
800,0.9776996970176697,0.9697434306144714,0.8089990019798279,0.9709187746047974,0.9773328900337219
801,0.9779936075210571,0.9679321646690369,0.7877007126808167,0.9716042280197144,0.9770875573158264
802,0.9776508212089539,0.9701103568077087,0.7990111112594604,0.9698902368545532,0.977283775806427
803,0.9771609306335449,0.9689362049102783,0.7903686761856079,0.970404326915741,0.9768916368484497
804,0.9776022434234619,0.9685684442520142,0.7842978239059448,0.9710650444030762,0.9766465425491333
805,0.9777982831001282,0.9689358472824097,0.7874072194099426,0.9707960486412048,0.97752845287323
806,0.9779448509216309,0.9680294990539551,0.8050575852394104,0.971089780330658,0.9763777256011963
807,0.9777736067771912,0.9682257771492004,0.7996712327003479,0.9709432721138,0.9767940044403076
808,0.9779207110404968,0.9700127243995667,0.8058169484138489,0.9713352918624878,0.9770877957344055
809,0.9781165719032288,0.9682746529579163,0.803784191608429,0.9709670543670654,0.9772833585739136
810,0.9780184030532837,0.9693279266357422,0.8013863563537598,0.9706005454063416,0.9778465628623962
811,0.9776508808135986,0.969841718673706,0.7638320326805115,0.9714811444282532,0.9773815870285034
812,0.9777976870536804,0.9687153697013855,0.7908587455749512,0.9709186553955078,0.9767938852310181
813,0.9783607721328735,0.9701594710350037,0.7978611588478088,0.9711388945579529,0.976279616355896
814,0.9779937267303467,0.9705023169517517,0.7927926778793335,0.9702571630477905,0.9769653081893921
815,0.9780182838439941,0.970526397228241,0.8054496645927429,0.970453679561615,0.977039098739624
816,0.9785564541816711,0.9693759083747864,0.8043718338012695,0.9712854623794556,0.9775528907775879
817,0.9773570895195007,0.9675398468971252,0.7932087779045105,0.9693278074264526,0.9770634770393372
818,0.9781652092933655,0.9697924256324768,0.7998430728912354,0.9714811444282532,0.977577805519104
819,0.9774548411369324,0.9696457982063293,0.7985225915908813,0.9694491624832153,0.977577269077301
820,0.978140115737915,0.9704047441482544,0.7114914059638977,0.9712365865707397,0.977136492729187
821,0.9778713583946228,0.9703802466392517,0.7881415486335754,0.9713102579116821,0.9775535464286804
822,0.9772101640701294,0.9697434306144714,0.7812377214431763,0.969449520111084,0.9780916571617126
823,0.9784587025642395,0.9695966243743896,0.7851547002792358,0.9719708561897278,0.9774547815322876
824,0.977969229221344,0.9706979393959045,0.7996472716331482,0.9712615013122559,0.9777240753173828
825,0.9784343838691711,0.9697921872138977,0.7836376428604126,0.9716038703918457,0.9781899452209473
826,0.9777981638908386,0.9698658585548401,0.7650066614151001,0.9707469344139099,0.9780178666114807
827,0.9779937267303467,0.9690582752227783,0.7860369086265564,0.9706981778144836,0.9774063229560852
828,0.9768922924995422,0.9686664342880249,0.7826566100120544,0.9691554307937622,0.9776015281677246
829,0.9777490496635437,0.9692294597625732,0.8052045702934265,0.9712857007980347,0.9770141243934631
830,0.9775285124778748,0.9684708714485168,0.8018021583557129,0.9701839089393616,0.9765981435775757
831,0.9782383441925049,0.9694739580154419,0.7910301685333252,0.970869243144989,0.9774062633514404
832,0.9777980446815491,0.9683234095573425,0.7556307911872864,0.9706740975379944,0.9770628809928894
833,0.9779447317123413,0.9689358472824097,0.7832207083702087,0.970404326915741,0.9773813486099243
834,0.9778713583946228,0.9700127243995667,0.7372944355010986,0.9709922075271606,0.978116512298584
835,0.9778469800949097,0.9703798294067383,0.7873824834823608,0.9706488847732544,0.9781401753425598
836,0.978091299533844,0.9695719480514526,0.7293626070022583,0.9703798294067383,0.9775283336639404
837,0.9781894087791443,0.9685923457145691,0.7517866492271423,0.9702327847480774,0.9772104620933533
838,0.9784101843833923,0.9699146747589111,0.7253226637840271,0.9715795516967773,0.9780914783477783
839,0.9778226613998413,0.9699150323867798,0.7655938267707825,0.9697185754776001,0.9780918955802917
840,0.9773569703102112,0.9692295789718628,0.7395226955413818,0.970575749874115,0.9783853888511658
841,0.9777243733406067,0.9700133204460144,0.7506608366966248,0.9695967435836792,0.9779201149940491
842,0.9776259064674377,0.969914972782135,0.7415781617164612,0.9705270528793335,0.9775527119636536
843,0.9775776267051697,0.9693765044212341,0.7768316864967346,0.970037043094635,0.978091299533844
844,0.9776508212089539,0.9702814221382141,0.7784712910652161,0.9696451425552368,0.977700412273407
845,0.9786299467086792,0.969376266002655,0.7886548042297363,0.970918595790863,0.9777243137359619
846,0.9773574471473694,0.9695475697517395,0.7873584628105164,0.969963788986206,0.977479875087738
847,0.9783855676651001,0.9697677493095398,0.8016060590744019,0.9709920883178711,0.9760343432426453
848,0.9787278771400452,0.9693512320518494,0.800258994102478,0.9709916710853577,0.9778960943222046
849,0.9786299467086792,0.9703065752983093,0.8080927133560181,0.9716528058052063,0.9774551391601562
850,0.9785810112953186,0.9693275094032288,0.8049348592758179,0.9714086651802063,0.9777002930641174
851,0.9787035584449768,0.9706491827964783,0.8058906197547913,0.971432626247406,0.9784098863601685
852,0.978336751461029,0.9687641263008118,0.8052541017532349,0.9713593125343323,0.977920413017273
853,0.9776752591133118,0.9685924053192139,0.7716167569160461,0.9706251621246338,0.9781897068023682
854,0.9784344434738159,0.9689843058586121,0.7866230010986328,0.9712122678756714,0.9776759147644043
855,0.9780915975570679,0.9696208238601685,0.6834604144096375,0.9715301394462585,0.9780914783477783
856,0.978312075138092,0.9701347351074219,0.7963916659355164,0.9715061783790588,0.9779691100120544
857,0.9783610701560974,0.9676375389099121,0.7965633869171143,0.9713345170021057,0.9774062633514404
858,0.9784834980964661,0.9689598083496094,0.7834898829460144,0.9711142778396606,0.9776756167411804
859,0.9781895279884338,0.9686903953552246,0.7746032476425171,0.9709925651550293,0.976744532585144
860,0.9776508808135986,0.9693265557289124,0.7896350026130676,0.9697678089141846,0.9777488708496094
861,0.9783117771148682,0.969718337059021,0.7741880416870117,0.9708695411682129,0.9775774478912354
862,0.9783363938331604,0.9699634313583374,0.7693886756896973,0.9706979393959045,0.9779199957847595
863,0.9785813093185425,0.9658013582229614,0.7394728064537048,0.9717259407043457,0.9776752591133118
864,0.9780668616294861,0.9692044258117676,0.7710041403770447,0.9708451628684998,0.9775525331497192
865,0.9788748621940613,0.9697430729866028,0.7675286531448364,0.9720938205718994,0.9778954386711121
866,0.9773570895195007,0.9694743752479553,0.7920348048210144,0.9694737195968628,0.978263258934021
867,0.978116512298584,0.9699886441230774,0.7630487680435181,0.9711881875991821,0.9782383441925049
868,0.9786299467086792,0.9698658585548401,0.7682632803916931,0.9713102579116821,0.977993369102478
869,0.9783852100372314,0.9701352119445801,0.7743586897850037,0.9712613821029663,0.9783611297607422
870,0.9782138466835022,0.9690827131271362,0.770612895488739,0.9709426164627075,0.9785566926002502
871,0.9781159162521362,0.9699882864952087,0.7798913717269897,0.9711388945579529,0.9784832000732422
872,0.9782874584197998,0.9692782163619995,0.7749947905540466,0.9709429144859314,0.9776257872581482
873,0.9787280559539795,0.9697431325912476,0.7973949313163757,0.9718483686447144,0.9785078763961792
874,0.9788017272949219,0.9693522453308105,0.8012628555297852,0.9717509150505066,0.9781161546707153
875,0.9788260459899902,0.9693518280982971,0.758568525314331,0.9719958305358887,0.97806715965271
876,0.9779935479164124,0.9694494009017944,0.8109093308448792,0.9693522453308105,0.97791987657547
877,0.978458821773529,0.969302773475647,0.803466796875,0.970943033695221,0.9773325324058533
878,0.9790709614753723,0.9670751094818115,0.7868930101394653,0.9717025756835938,0.9775283932685852
879,0.9789484143257141,0.9699634313583374,0.7435853481292725,0.9719709753990173,0.9778715372085571
880,0.978385329246521,0.9684948921203613,0.7852771878242493,0.9716771841049194,0.978165328502655
881,0.9792422652244568,0.9688132405281067,0.7799409627914429,0.9708206057548523,0.9774546027183533
882,0.9789726138114929,0.9695475697517395,0.7724493145942688,0.9715301394462585,0.9782880544662476
883,0.9786545038223267,0.9688127636909485,0.7721066474914551,0.9710648655891418,0.9784834384918213
884,0.9787771105766296,0.9701589941978455,0.7784228324890137,0.9717755317687988,0.9782629013061523
885,0.9780917763710022,0.9687144756317139,0.7528153657913208,0.9708446860313416,0.9783117175102234
886,0.9786550402641296,0.9689595103263855,0.7983011603355408,0.9701353311538696,0.9783119559288025
887,0.978630006313324,0.9682744145393372,0.7228509783744812,0.9714818596839905,0.9779451489448547
888,0.9785324931144714,0.9687644839286804,0.7835139632225037,0.9709427952766418,0.9782877564430237
889,0.9787526726722717,0.9684702754020691,0.7521542310714722,0.9708205461502075,0.9779447913169861
