Round,e3_cifar_resnet18_long_STRIPES_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_STRIPES_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_WALL_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_WALL_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_WALL_lrlow_evaluation/test_accuracy,e3_cifar_resnet18_long_WALL_lrlow_evaluation/adv_success,e3_cifar_resnet18_long_STRIPES_lrlow100_evaluation/test_accuracy,e3_cifar_resnet18_long_STRIPES_lrlow100_evaluation/adv_success,e3_cifar_resnet18_long_GREEN_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_GREEN_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_GREEN_lrlow100_evaluation/test_accuracy,e3_cifar_resnet18_long_GREEN_lrlow100_evaluation/adv_success
275,0.8897293210029602,0.004687500186264515,0.8879379034042358,0.0,0.8859474658966064,0.008854166604578495,0.8853503465652466,0.16979166865348816,0.8872412443161011,0.0,0.8863455653190613,0.0
276,0.8891321420669556,0.0062500000931322575,0.8886345624923706,0.0,0.8856489062309265,0.0072916666977107525,0.8849522471427917,0.16197916865348816,0.8880374431610107,0.0,0.8863455653190613,0.0
277,0.8878383636474609,0.0031250000465661287,0.8880374431610107,0.0,0.8857483863830566,0.008854166604578495,0.8843550682067871,0.16614583134651184,0.8881369233131409,0.0,0.8861464858055115,0.0
278,0.8872412443161011,0.0,0.8892316818237305,0.0,0.8858479261398315,0.004687500186264515,0.8841560482978821,0.17031249403953552,0.887738823890686,0.0,0.8858479261398315,0.0
279,0.8874402642250061,0.0,0.8890326619148254,0.0,0.8859474658966064,0.004687500186264515,0.884454607963562,0.16510416567325592,0.8876393437385559,0.0,0.8861464858055115,0.0
280,0.8882364630699158,0.0015625000232830644,0.887738823890686,0.0,0.8857483863830566,0.00572916679084301,0.884454607963562,0.15937499701976776,0.8890326619148254,0.0,0.8861464858055115,0.0
281,0.8883360028266907,0.0031250000465661287,0.8885350227355957,0.0,0.8858479261398315,0.0015625000232830644,0.884454607963562,0.20885416865348816,0.8880374431610107,0.0,0.8862460255622864,0.0
282,0.8883360028266907,0.0015625000232830644,0.8879379034042358,0.0,0.8859474658966064,0.0031250000465661287,0.884255588054657,0.19218750298023224,0.8876393437385559,0.0,0.8860469460487366,0.0
283,0.8882364630699158,0.0015625000232830644,0.8879379034042358,0.0,0.8856489062309265,0.004687500186264515,0.884255588054657,0.15833333134651184,0.8886345624923706,0.0,0.8859474658966064,0.0
284,0.8876393437385559,0.0078125,0.8888335824012756,0.0,0.8856489062309265,0.0015625000232830644,0.8841560482978821,0.17291666567325592,0.8888335824012756,0.0,0.8862460255622864,0.0
285,0.8869426846504211,0.0062500000931322575,0.8867436051368713,0.0,0.8854498267173767,0.0031250000465661287,0.8843550682067871,0.16093750298023224,0.8886345624923706,0.0,0.8864450454711914,0.0
286,0.8861464858055115,0.0078125,0.8879379034042358,0.0,0.8852508068084717,0.0031250000465661287,0.8841560482978821,0.16979166865348816,0.8885350227355957,0.0,0.8864450454711914,0.0
287,0.8867436051368713,0.004687500186264515,0.8879379034042358,0.0,0.8857483863830566,0.0,0.8840565085411072,0.1588541716337204,0.8883360028266907,0.0,0.8862460255622864,0.0
288,0.887539803981781,0.010937499813735485,0.8885350227355957,0.0,0.8856489062309265,0.004687500186264515,0.884454607963562,0.19218750298023224,0.8882364630699158,0.0,0.8862460255622864,0.0
289,0.887042224407196,0.0031250000465661287,0.887539803981781,0.0,0.8856489062309265,0.0,0.8840565085411072,0.1510416716337204,0.8879379034042358,0.0,0.8861464858055115,0.0
290,0.887340784072876,0.0015625000232830644,0.8874402642250061,0.0,0.8856489062309265,0.0015625000232830644,0.8843550682067871,0.15677084028720856,0.8882364630699158,0.0,0.8866441249847412,0.0
291,0.8864450454711914,0.0,0.8874402642250061,0.0,0.8855493664741516,0.0015625000232830644,0.8845541477203369,0.19062499701976776,0.8883360028266907,0.0,0.8864450454711914,0.0
292,0.8869426846504211,0.0062500000931322575,0.887340784072876,0.0,0.8858479261398315,0.0,0.884255588054657,0.1666666716337204,0.8883360028266907,0.0,0.8862460255622864,0.0
293,0.8872412443161011,0.0015625000232830644,0.8874402642250061,0.0,0.8852508068084717,0.0031250000465661287,0.884255588054657,0.18020834028720856,0.8886345624923706,0.0,0.8863455653190613,0.0
294,0.8866441249847412,0.0015625000232830644,0.8876393437385559,0.0,0.8855493664741516,0.0015625000232830644,0.884255588054657,0.16875000298023224,0.8884354829788208,0.0,0.8862460255622864,0.0
295,0.8859474658966064,0.0015625000232830644,0.8864450454711914,0.0,0.8852508068084717,0.0015625000232830644,0.8841560482978821,0.1666666716337204,0.8884354829788208,0.0,0.8858479261398315,0.0
296,0.8869426846504211,0.0031250000465661287,0.8865445852279663,0.0,0.8854498267173767,0.0,0.8843550682067871,0.13750000298023224,0.8867436051368713,0.0,0.8860469460487366,0.0
297,0.8863455653190613,0.00572916679084301,0.8866441249847412,0.0,0.8850517272949219,0.0015625000232830644,0.884255588054657,0.14739583432674408,0.8871417045593262,0.0,0.8862460255622864,0.0
298,0.8876393437385559,0.0,0.8852508068084717,0.0,0.8850517272949219,0.0015625000232830644,0.8840565085411072,0.14427083730697632,0.8884354829788208,0.0,0.8863455653190613,0.0
299,0.8878383636474609,0.0015625000232830644,0.8867436051368713,0.0,0.8851512670516968,0.0031250000465661287,0.8840565085411072,0.1848958283662796,0.887340784072876,0.0,0.8864450454711914,0.0
300,0.8867436051368713,0.0031250000465661287,0.887042224407196,0.0,0.8854498267173767,0.0,0.884255588054657,0.1432291716337204,0.8872412443161011,0.0,0.8865445852279663,0.0
301,0.8882364630699158,0.0062500000931322575,0.8867436051368713,0.0,0.8852508068084717,0.0015625000232830644,0.884255588054657,0.15156249701976776,0.8865445852279663,0.0,0.8867436051368713,0.0
302,0.8882364630699158,0.004687500186264515,0.8871417045593262,0.0,0.8857483863830566,0.0015625000232830644,0.8848527073860168,0.14947916567325592,0.8879379034042358,0.0,0.8866441249847412,0.0
303,0.8878383636474609,0.0031250000465661287,0.8872412443161011,0.0,0.8863455653190613,0.0031250000465661287,0.8845541477203369,0.14479166269302368,0.8894307613372803,0.0,0.8866441249847412,0.0
304,0.8881369233131409,0.0031250000465661287,0.8876393437385559,0.0,0.8865445852279663,0.0031250000465661287,0.8853503465652466,0.15000000596046448,0.8887341022491455,0.0,0.8863455653190613,0.0
305,0.8869426846504211,0.0078125,0.8880374431610107,0.0,0.8862460255622864,0.0015625000232830644,0.8850517272949219,0.13958333432674408,0.8896297812461853,0.0,0.887042224407196,0.0
306,0.8872412443161011,0.0062500000931322575,0.887738823890686,0.0,0.8863455653190613,0.0015625000232830644,0.8850517272949219,0.14114584028720856,0.8898288011550903,0.0,0.8869426846504211,0.0
307,0.8886345624923706,0.0015625000232830644,0.8878383636474609,0.0,0.8866441249847412,0.0,0.8855493664741516,0.14531250298023224,0.8882364630699158,0.0,0.8867436051368713,0.0
308,0.8896297812461853,0.0015625000232830644,0.8880374431610107,0.0,0.8867436051368713,0.0015625000232830644,0.8852508068084717,0.12343750149011612,0.8887341022491455,0.0,0.8869426846504211,0.0
309,0.8894307613372803,0.0015625000232830644,0.8882364630699158,0.0,0.8869426846504211,0.0015625000232830644,0.8852508068084717,0.16770833730697632,0.8889331221580505,0.0,0.8865445852279663,0.0
310,0.8895302414894104,0.0031250000465661287,0.887738823890686,0.0,0.8866441249847412,0.0,0.8852508068084717,0.1380208283662796,0.8889331221580505,0.0,0.8866441249847412,0.0
311,0.8879379034042358,0.0015625000232830644,0.887738823890686,0.0,0.8864450454711914,0.0015625000232830644,0.8853503465652466,0.15572915971279144,0.8891321420669556,0.0,0.8869426846504211,0.0
312,0.8888335824012756,0.0,0.8883360028266907,0.0,0.8865445852279663,0.0,0.8848527073860168,0.14010415971279144,0.8887341022491455,0.0,0.8869426846504211,0.0
313,0.8874402642250061,0.0062500000931322575,0.8885350227355957,0.0,0.8860469460487366,0.0015625000232830644,0.8848527073860168,0.15208333730697632,0.8886345624923706,0.0,0.8868431448936462,0.0
314,0.8886345624923706,0.0015625000232830644,0.8890326619148254,0.0,0.8863455653190613,0.0,0.8845541477203369,0.1380208283662796,0.8898288011550903,0.0,0.8872412443161011,0.0
315,0.8895302414894104,0.0031250000465661287,0.8883360028266907,0.0,0.8859474658966064,0.0,0.883957028388977,0.14635416865348816,0.8900278806686401,0.0,0.887042224407196,0.0
316,0.887340784072876,0.0015625000232830644,0.8872412443161011,0.0,0.8855493664741516,0.0031250000465661287,0.8843550682067871,0.15781250596046448,0.8890326619148254,0.0,0.8872412443161011,0.0
317,0.8885350227355957,0.0015625000232830644,0.8876393437385559,0.0,0.8858479261398315,0.0,0.8853503465652466,0.14635416865348816,0.8884354829788208,0.0,0.887042224407196,0.0
318,0.8878383636474609,0.0015625000232830644,0.887340784072876,0.0,0.8859474658966064,0.0031250000465661287,0.8850517272949219,0.1640625,0.8887341022491455,0.0,0.8869426846504211,0.0
319,0.8876393437385559,0.0015625000232830644,0.887042224407196,0.0,0.8859474658966064,0.0,0.8851512670516968,0.15572915971279144,0.8887341022491455,0.0,0.887042224407196,0.0
320,0.8878383636474609,0.004687500186264515,0.887738823890686,0.0,0.8860469460487366,0.0031250000465661287,0.8854498267173767,0.1380208283662796,0.8887341022491455,0.0,0.8866441249847412,0.0
321,0.8866441249847412,0.0,0.8880374431610107,0.0,0.8856489062309265,0.0,0.8852508068084717,0.12135417014360428,0.887340784072876,0.0,0.8874402642250061,0.0
322,0.8876393437385559,0.0015625000232830644,0.8881369233131409,0.0,0.8852508068084717,0.0015625000232830644,0.8852508068084717,0.14010415971279144,0.8872412443161011,0.0,0.8871417045593262,0.0
323,0.8874402642250061,0.0,0.8889331221580505,0.0,0.8853503465652466,0.0,0.8850517272949219,0.13489583134651184,0.8885350227355957,0.0,0.8868431448936462,0.0
324,0.8884354829788208,0.004687500186264515,0.8884354829788208,0.0,0.8854498267173767,0.0,0.8848527073860168,0.140625,0.8868431448936462,0.0,0.8867436051368713,0.0
325,0.8879379034042358,0.0015625000232830644,0.8874402642250061,0.0,0.8852508068084717,0.0015625000232830644,0.8849522471427917,0.16354165971279144,0.8880374431610107,0.0,0.8867436051368713,0.0
326,0.8884354829788208,0.008333333767950535,0.8880374431610107,0.0,0.8852508068084717,0.0,0.8851512670516968,0.12864583730697632,0.8876393437385559,0.0,0.887042224407196,0.0
327,0.8880374431610107,0.0015625000232830644,0.887539803981781,0.0,0.8852508068084717,0.0,0.8846536874771118,0.12343750149011612,0.8885350227355957,0.0,0.8862460255622864,0.0
328,0.887738823890686,0.0,0.887539803981781,0.0,0.8854498267173767,0.0015625000232830644,0.8849522471427917,0.14635416865348816,0.8897293210029602,0.0,0.8863455653190613,0.0
329,0.8876393437385559,0.0,0.8879379034042358,0.0,0.8849522471427917,0.0,0.8848527073860168,0.14427083730697632,0.8893312215805054,0.0,0.8866441249847412,0.0
330,0.8884354829788208,0.004687500186264515,0.887042224407196,0.0,0.8853503465652466,0.0015625000232830644,0.8848527073860168,0.10572917014360428,0.8892316818237305,0.0,0.887042224407196,0.0
331,0.8890326619148254,0.0015625000232830644,0.887539803981781,0.0,0.8853503465652466,0.0,0.8845541477203369,0.12395833432674408,0.8894307613372803,0.0,0.8866441249847412,0.0
332,0.8898288011550903,0.0,0.8888335824012756,0.0,0.8854498267173767,0.0,0.8846536874771118,0.12812499701976776,0.8896297812461853,0.0,0.8868431448936462,0.0
333,0.8883360028266907,0.0,0.887340784072876,0.0,0.8860469460487366,0.0,0.8846536874771118,0.13385416567325592,0.8883360028266907,0.0,0.8867436051368713,0.0
334,0.8895302414894104,0.004687500186264515,0.8886345624923706,0.0,0.8858479261398315,0.0,0.8847531676292419,0.14010415971279144,0.8890326619148254,0.0,0.8867436051368713,0.0
335,0.8898288011550903,0.004166666883975267,0.8879379034042358,0.0,0.8858479261398315,0.0,0.8845541477203369,0.15000000596046448,0.8891321420669556,0.0,0.887042224407196,0.0
336,0.8888335824012756,0.0,0.887340784072876,0.0,0.8858479261398315,0.0,0.884454607963562,0.14791665971279144,0.8880374431610107,0.0,0.8871417045593262,0.0
337,0.8878383636474609,0.0015625000232830644,0.8885350227355957,0.0,0.8853503465652466,0.0,0.8846536874771118,0.15052083134651184,0.8895302414894104,0.0,0.8868431448936462,0.0
338,0.8878383636474609,0.0031250000465661287,0.8882364630699158,0.0,0.8858479261398315,0.0,0.8846536874771118,0.1484375,0.8894307613372803,0.0,0.8865445852279663,0.0
339,0.8888335824012756,0.0031250000465661287,0.8891321420669556,0.0,0.8858479261398315,0.0,0.8853503465652466,0.13593749701976776,0.8895302414894104,0.0,0.8867436051368713,0.0
340,0.8890326619148254,0.00572916679084301,0.8886345624923706,0.0,0.8860469460487366,0.0,0.8853503465652466,0.12187500298023224,0.8896297812461853,0.0,0.8863455653190613,0.0
341,0.8888335824012756,0.0031250000465661287,0.8874402642250061,0.0,0.8857483863830566,0.0,0.8856489062309265,0.13489583134651184,0.8893312215805054,0.0,0.8862460255622864,0.0
342,0.8884354829788208,0.0,0.8884354829788208,0.0,0.8857483863830566,0.0,0.8853503465652466,0.1171875,0.8905254602432251,0.0,,
343,0.8889331221580505,0.0,0.8874402642250061,0.0,0.8855493664741516,0.0,0.8852508068084717,0.12031249701976776,0.8903264403343201,0.0,,
344,0.8883360028266907,0.004166666883975267,0.8864450454711914,0.0,0.8855493664741516,0.0,0.8854498267173767,0.12968750298023224,0.8907245397567749,0.0,,
345,0.8890326619148254,0.0031250000465661287,0.8869426846504211,0.0,0.8856489062309265,0.0,0.8851512670516968,0.1380208283662796,0.8892316818237305,0.0,,
346,0.887539803981781,0.0,0.8882364630699158,0.0,0.8857483863830566,0.0,0.8849522471427917,0.12447916716337204,0.8901273608207703,0.0,,
347,0.8880374431610107,0.0,0.8881369233131409,0.0,0.8854498267173767,0.0,,,0.8881369233131409,0.0,,
348,0.8886345624923706,0.0031250000465661287,0.8884354829788208,0.0,0.8861464858055115,0.0,,,0.8896297812461853,0.0,,
349,0.8889331221580505,0.0031250000465661287,0.8893312215805054,0.0,0.8858479261398315,0.0,,,0.8903264403343201,0.0,,
350,0.8887341022491455,0.0078125,0.8895302414894104,0.0,0.8860469460487366,0.0,,,0.8891321420669556,0.0,,
351,0.8874402642250061,0.0015625000232830644,0.8900278806686401,0.0,0.8859474658966064,0.0,,,0.8884354829788208,0.0,,
352,0.8881369233131409,0.0015625000232830644,0.8891321420669556,0.0,0.8856489062309265,0.0,,,0.8879379034042358,0.0,,
353,0.8883360028266907,0.0031250000465661287,0.8896297812461853,0.0,0.8855493664741516,0.0,,,0.8880374431610107,0.0,,
354,0.8876393437385559,0.0031250000465661287,0.8891321420669556,0.0,0.8857483863830566,0.0,,,0.8874402642250061,0.0,,
355,0.8883360028266907,0.0062500000931322575,0.8896297812461853,0.0,0.8861464858055115,0.0015625000232830644,,,0.8880374431610107,0.0,,
356,0.8887341022491455,0.0015625000232830644,0.8893312215805054,0.0,0.8855493664741516,0.0,,,0.887539803981781,0.0,,
357,0.8889331221580505,0.0015625000232830644,0.8885350227355957,0.0,0.8859474658966064,0.0,,,0.8888335824012756,0.0,,
358,0.8890326619148254,0.0,0.8879379034042358,0.0,0.8858479261398315,0.0,,,0.887539803981781,0.0,,
359,0.8905254602432251,0.0031250000465661287,0.8867436051368713,0.0,0.8859474658966064,0.0,,,0.8880374431610107,0.0,,
360,0.8895302414894104,0.0031250000465661287,0.8882364630699158,0.0,0.8858479261398315,0.0,,,0.8871417045593262,0.0,,
361,0.8887341022491455,0.0015625000232830644,0.8868431448936462,0.0,0.8861464858055115,0.0,,,0.8867436051368713,0.0,,
362,0.8886345624923706,0.0015625000232830644,0.887340784072876,0.0,0.8864450454711914,0.0,,,0.8874402642250061,0.0,,
363,0.8892316818237305,0.004687500186264515,0.887042224407196,0.0,0.8861464858055115,0.0,,,0.8872412443161011,0.0,,
364,0.8876393437385559,0.0015625000232830644,0.8872412443161011,0.0,0.8862460255622864,0.0,,,0.8885350227355957,0.0,,
365,0.8882364630699158,0.0015625000232830644,0.8863455653190613,0.0,0.8862460255622864,0.0,,,0.8878383636474609,0.0,,
366,0.8866441249847412,0.0015625000232830644,0.8865445852279663,0.0,0.8860469460487366,0.0,,,0.887738823890686,0.0,,
367,0.8871417045593262,0.0078125,0.887340784072876,0.0,0.8860469460487366,0.0,,,0.8885350227355957,0.0,,
368,0.8876393437385559,0.0062500000931322575,0.8847531676292419,0.0,0.8861464858055115,0.0,,,0.887738823890686,0.0,,
369,0.8880374431610107,0.0031250000465661287,0.8854498267173767,0.0,0.8861464858055115,0.0,,,0.8859474658966064,0.0,,
370,0.887042224407196,0.0031250000465661287,0.8860469460487366,0.0,0.8863455653190613,0.0,,,0.8869426846504211,0.0,,
371,0.8868431448936462,0.0031250000465661287,0.8882364630699158,0.0,0.8862460255622864,0.0,,,0.8863455653190613,0.0,,
372,0.8869426846504211,0.0031250000465661287,0.8884354829788208,0.0,0.8861464858055115,0.0,,,0.8882364630699158,0.0,,
373,0.8865445852279663,0.0015625000232830644,0.8884354829788208,0.0,0.8860469460487366,0.0,,,0.8868431448936462,0.0,,
374,0.8893312215805054,0.0,0.8884354829788208,0.0,0.8860469460487366,0.0,,,0.8882364630699158,0.0,,
375,0.8887341022491455,0.0,0.8885350227355957,0.0,0.8863455653190613,0.0,,,0.8886345624923706,0.0,,
376,0.8883360028266907,0.00572916679084301,0.8885350227355957,0.0,0.8861464858055115,0.0,,,0.8878383636474609,0.0,,
377,0.8885350227355957,0.0031250000465661287,0.8886345624923706,0.0,0.8858479261398315,0.0,,,0.8888335824012756,0.0,,
378,0.8882364630699158,0.0015625000232830644,0.8883360028266907,0.0,0.8861464858055115,0.0,,,0.8887341022491455,0.0,,
379,0.8880374431610107,0.0015625000232830644,0.887539803981781,0.0,0.8860469460487366,0.0,,,0.8888335824012756,0.0,,
380,0.8881369233131409,0.0,0.8876393437385559,0.0,0.8858479261398315,0.0,,,0.8879379034042358,0.0,,
381,0.8878383636474609,0.0015625000232830644,0.8874402642250061,0.0,0.8857483863830566,0.0,,,0.8880374431610107,0.0,,
382,0.8868431448936462,0.0,0.8867436051368713,0.0,0.8855493664741516,0.0,,,0.8868431448936462,0.0,,
383,0.8863455653190613,0.0015625000232830644,0.8883360028266907,0.0,0.8852508068084717,0.0,,,0.8869426846504211,0.0,,
384,0.8872412443161011,0.004687500186264515,0.8894307613372803,0.0,0.8857483863830566,0.0,,,0.8886345624923706,0.0,,
385,0.8876393437385559,0.0015625000232830644,0.8881369233131409,0.0,0.8855493664741516,0.0,,,0.8888335824012756,0.0,,
386,0.8883360028266907,0.0,0.887539803981781,0.0,0.8850517272949219,0.0,,,0.8900278806686401,0.0,,
387,0.8871417045593262,0.0015625000232830644,0.8878383636474609,0.0,0.8853503465652466,0.0,,,0.8881369233131409,0.0,,
388,0.887042224407196,0.0,0.887738823890686,0.0,0.8850517272949219,0.0,,,0.8882364630699158,0.0,,
389,0.8874402642250061,0.0031250000465661287,0.8874402642250061,0.0,0.8856489062309265,0.0,,,0.8876393437385559,0.0,,
390,0.8887341022491455,0.0031250000465661287,0.887738823890686,0.0,0.8856489062309265,0.0,,,0.8882364630699158,0.0,,
391,0.8893312215805054,0.0015625000232830644,0.8878383636474609,0.0,0.8855493664741516,0.0,,,0.8876393437385559,0.0,,
392,0.8889331221580505,0.0,0.8879379034042358,0.0,0.8856489062309265,0.0,,,0.8887341022491455,0.0,,
393,0.8896297812461853,0.0015625000232830644,0.8886345624923706,0.0,0.8855493664741516,0.0,,,0.8883360028266907,0.0,,
394,0.8888335824012756,0.0,0.8891321420669556,0.0,0.8857483863830566,0.0,,,0.8883360028266907,0.0,,
395,0.8896297812461853,0.0,0.8893312215805054,0.0,0.8855493664741516,0.0,,,0.8878383636474609,0.0,,
396,0.8894307613372803,0.0,0.8880374431610107,0.0,0.8853503465652466,0.0,,,0.8883360028266907,0.0,,
397,0.8888335824012756,0.0,0.8869426846504211,0.0,0.8854498267173767,0.0,,,0.8885350227355957,0.0,,
398,0.8884354829788208,0.0015625000232830644,0.8862460255622864,0.0,0.8852508068084717,0.0,,,0.8879379034042358,0.0,,
399,0.8878383636474609,0.0,0.8866441249847412,0.0,0.8854498267173767,0.0,,,0.8887341022491455,0.0,,
400,0.8894307613372803,0.0031250000465661287,0.8857483863830566,0.0,0.8854498267173767,0.0,,,0.8881369233131409,0.0,,
401,0.8894307613372803,0.0031250000465661287,0.8852508068084717,0.0,0.8854498267173767,0.0,,,0.8885350227355957,0.0,,
402,0.8886345624923706,0.0,0.887340784072876,0.0,0.8855493664741516,0.0,,,0.8879379034042358,0.0,,
403,0.8883360028266907,0.0031250000465661287,0.8876393437385559,0.0,0.8857483863830566,0.0,,,0.8883360028266907,0.0,,
404,0.8867436051368713,0.0,0.8876393437385559,0.0,0.8856489062309265,0.0,,,0.8880374431610107,0.0,,
405,0.887539803981781,0.0,0.8894307613372803,0.0,0.8853503465652466,0.0,,,0.8885350227355957,0.0,,
406,0.887738823890686,0.0,0.8890326619148254,0.0,0.8853503465652466,0.0,,,0.8890326619148254,0.0,,
407,0.887539803981781,0.004687500186264515,0.8891321420669556,0.0,0.8856489062309265,0.0,,,0.8889331221580505,0.0,,
408,0.8888335824012756,0.004687500186264515,0.8887341022491455,0.0,0.8860469460487366,0.0,,,0.8881369233131409,0.0,,
409,0.8882364630699158,0.0078125,0.8895302414894104,0.0,0.8860469460487366,0.0,,,0.8871417045593262,0.0,,
410,0.8881369233131409,0.004687500186264515,0.8888335824012756,0.0,0.8863455653190613,0.0,,,0.8872412443161011,0.0,,
411,0.8858479261398315,0.0,0.8872412443161011,0.0,0.8863455653190613,0.0,,,0.8889331221580505,0.0,,
412,0.8869426846504211,0.0031250000465661287,0.8869426846504211,0.0,0.8861464858055115,0.0,,,0.8885350227355957,0.0,,
413,0.8868431448936462,0.0015625000232830644,0.8868431448936462,0.0,0.8863455653190613,0.0,,,0.8886345624923706,0.0,,
414,0.887340784072876,0.0015625000232830644,0.8883360028266907,0.0,0.8862460255622864,0.0,,,0.8883360028266907,0.0,,
415,0.8869426846504211,0.004166666883975267,0.8888335824012756,0.0,0.8859474658966064,0.0,,,0.8884354829788208,0.0,,
416,0.8868431448936462,0.0031250000465661287,0.8865445852279663,0.0,0.8859474658966064,0.0,,,0.8883360028266907,0.0,,
417,0.8876393437385559,0.0015625000232830644,0.8886345624923706,0.0,0.8864450454711914,0.0,,,0.8880374431610107,0.0,,
418,0.8872412443161011,0.0062500000931322575,0.8892316818237305,0.0,0.8861464858055115,0.0,,,0.8878383636474609,0.0,,
419,0.887539803981781,0.0,0.8887341022491455,0.0,0.8862460255622864,0.0,,,0.8884354829788208,0.0,,
420,0.8871417045593262,0.0015625000232830644,0.8889331221580505,0.0,0.8859474658966064,0.0,,,0.8892316818237305,0.0,,
421,0.8883360028266907,0.0015625000232830644,0.8889331221580505,0.0,0.8858479261398315,0.0,,,0.8888335824012756,0.0,,
422,0.8882364630699158,0.0015625000232830644,0.8882364630699158,0.0,0.8862460255622864,0.0,,,0.8886345624923706,0.0,,
423,0.887340784072876,0.0015625000232830644,0.8882364630699158,0.0,0.8859474658966064,0.0,,,0.8892316818237305,0.0,,
424,0.8887341022491455,0.0015625000232830644,0.8886345624923706,0.0,0.8862460255622864,0.0,,,0.8898288011550903,0.0,,
425,0.8876393437385559,0.0015625000232830644,0.8882364630699158,0.0,0.8863455653190613,0.0,,,0.8890326619148254,0.0,,
426,0.8866441249847412,0.004687500186264515,0.8893312215805054,0.0,0.8862460255622864,0.0,,,0.8893312215805054,0.0,,
427,0.8865445852279663,0.008854166604578495,0.8888335824012756,0.0,0.8861464858055115,0.0,,,0.8895302414894104,0.0,,
428,0.887340784072876,0.0015625000232830644,0.8895302414894104,0.0,0.8864450454711914,0.0,,,0.890425980091095,0.0,,
429,0.8858479261398315,0.0031250000465661287,0.8880374431610107,0.0,0.8865445852279663,0.0,,,0.8892316818237305,0.0,,
430,0.8855493664741516,0.004687500186264515,0.8876393437385559,0.0,0.8864450454711914,0.0,,,0.8892316818237305,0.0,,
431,0.8861464858055115,0.0031250000465661287,0.8864450454711914,0.0,0.8858479261398315,0.0,,,0.8896297812461853,0.0,,
432,0.8852508068084717,0.004687500186264515,0.8881369233131409,0.0,0.8856489062309265,0.0,,,0.8890326619148254,0.0,,
433,0.8857483863830566,0.0015625000232830644,0.8884354829788208,0.0,0.8859474658966064,0.0,,,0.8882364630699158,0.0,,
434,0.8857483863830566,0.0031250000465661287,0.8883360028266907,0.0,0.8860469460487366,0.0,,,0.8879379034042358,0.0,,
435,0.8869426846504211,0.0031250000465661287,0.8886345624923706,0.0,0.8859474658966064,0.0,,,0.8887341022491455,0.0,,
436,0.8865445852279663,0.0031250000465661287,0.8883360028266907,0.0,0.8861464858055115,0.0,,,0.8879379034042358,0.0,,
437,0.8868431448936462,0.004687500186264515,0.8882364630699158,0.0,0.8858479261398315,0.0,,,0.887539803981781,0.0,,
438,0.8862460255622864,0.004687500186264515,0.8881369233131409,0.0,0.8858479261398315,0.0,,,0.8888335824012756,0.0,,
439,0.8860469460487366,0.0078125,0.887738823890686,0.0,0.8857483863830566,0.0,,,0.887738823890686,0.0,,
440,0.8867436051368713,0.004687500186264515,0.887539803981781,0.0,0.8857483863830566,0.0,,,0.8881369233131409,0.0,,
441,0.8881369233131409,0.0078125,0.8885350227355957,0.0,0.8858479261398315,0.0,,,0.8879379034042358,0.0,,
442,0.8868431448936462,0.0078125,0.8886345624923706,0.0,0.8860469460487366,0.0,,,0.8874402642250061,0.0,,
443,0.8866441249847412,0.0062500000931322575,0.8885350227355957,0.0,0.8862460255622864,0.0,,,,,,
444,0.8868431448936462,0.0031250000465661287,0.8886345624923706,0.0,0.8865445852279663,0.0,,,,,,
445,0.8859474658966064,0.010937499813735485,0.8867436051368713,0.0,0.8861464858055115,0.0,,,,,,
446,0.8861464858055115,0.0078125,0.8869426846504211,0.0,0.8858479261398315,0.0,,,,,,
447,0.8872412443161011,0.0015625000232830644,0.8879379034042358,0.0,0.8860469460487366,0.0,,,,,,
448,0.887340784072876,0.0031250000465661287,,,0.8857483863830566,0.0,,,,,,
449,0.8867436051368713,0.0062500000931322575,,,0.8857483863830566,0.0,,,,,,
450,0.887738823890686,0.0,,,0.8856489062309265,0.0,,,,,,
451,0.8885350227355957,0.0015625000232830644,,,0.8855493664741516,0.0,,,,,,
452,,,,,0.8855493664741516,0.0,,,,,,
453,,,,,0.8855493664741516,0.0,,,,,,
454,,,,,0.8860469460487366,0.0,,,,,,
455,,,,,0.8858479261398315,0.0,,,,,,
456,,,,,0.8858479261398315,0.0,,,,,,
457,,,,,0.8860469460487366,0.0,,,,,,
458,,,,,0.8860469460487366,0.0,,,,,,
459,,,,,0.8860469460487366,0.0,,,,,,
460,,,,,0.8860469460487366,0.0,,,,,,
461,,,,,0.8861464858055115,0.0,,,,,,
462,,,,,0.8858479261398315,0.0,,,,,,
463,,,,,0.8855493664741516,0.0,,,,,,
464,,,,,0.8853503465652466,0.0,,,,,,
465,,,,,0.8854498267173767,0.0,,,,,,
466,,,,,0.8853503465652466,0.0,,,,,,
467,,,,,0.8856489062309265,0.0,,,,,,
468,,,,,0.8858479261398315,0.0,,,,,,
469,,,,,0.8857483863830566,0.0,,,,,,
470,,,,,0.8854498267173767,0.0,,,,,,
471,,,,,0.8856489062309265,0.0,,,,,,
472,,,,,0.8855493664741516,0.0,,,,,,
473,,,,,0.8857483863830566,0.0,,,,,,
474,,,,,0.8853503465652466,0.0,,,,,,
475,,,,,0.8856489062309265,0.0,,,,,,
476,,,,,0.8857483863830566,0.0,,,,,,
