round,accuracy,adv_success
744,0.9859746098518372,0.7500000000000001
745,0.986121416091919,0.7666666666666667
746,0.9861212372779846,0.7666666666666667
747,0.9860476851463318,0.8
748,0.9859743714332581,0.7833333333333333
749,0.9859498739242554,0.7666666666666666
750,0.9861947894096375,0.7749999999999999
751,0.9862435460090637,0.8
752,0.9860233068466187,0.7749999999999999
753,0.9861700534820557,0.7083333333333333
754,0.9863661527633667,0.7249999999999999
755,0.986072301864624,0.7416666666666667
756,0.9860233068466187,0.7666666666666667
757,0.9855826497077942,0.7333333333333333
758,0.9860478639602661,0.7083333333333334
759,0.9860723614692688,0.7500000000000001
760,0.9859989285469055,0.7
761,0.985852062702179,0.725
762,0.9860966801643372,0.7166666666666666
763,0.9859009981155396,0.7
764,0.9862191677093506,0.7416666666666667
765,0.9860972762107849,0.8166666666666667
766,0.9865132570266724,0.825
767,0.9863905906677246,0.825
768,0.9861704111099243,0.8166666666666668
769,0.9860724210739136,0.7583333333333333
770,0.9861458539962769,0.8166666666666668
771,0.9861212968826294,0.7416666666666667
772,0.9862438440322876,0.7333333333333334
773,0.9861946702003479,0.7166666666666666
774,0.9861212968826294,0.7166666666666666
775,0.9864394664764404,0.7166666666666666
776,0.9865128993988037,0.8083333333333333
777,0.9864392876625061,0.725
778,0.9860967993736267,0.7500000000000001
779,0.9859745502471924,0.7833333333333333
780,0.986072301864624,0.7833333333333333
781,0.9864885210990906,0.8333333333333333
782,0.9864394664764404,0.825
783,0.9862437844276428,0.8416666666666668
784,0.986243724822998,0.7999999999999999
785,0.9864395260810852,0.8333333333333333
786,0.9862193465232849,0.8166666666666668
787,0.9859743714332581,0.7916666666666666
788,0.9862437844276428,0.8
789,0.9863411784172058,0.7999999999999999
790,0.9861457347869873,0.8166666666666668
791,0.9860233664512634,0.8083333333333332
792,0.9862433671951294,0.7666666666666667
793,0.9862438440322876,0.7833333333333333
794,0.9864152669906616,0.775
795,0.9859259724617004,0.8166666666666668
796,0.9862684607505798,0.7999999999999999
797,0.9861704707145691,0.8166666666666668
798,0.9862926006317139,0.8333333333333333
799,0.9863170981407166,0.7916666666666666
800,0.9863659739494324,0.7916666666666666
801,0.9866353869438171,0.7833333333333333
802,0.9865127801895142,0.75
803,0.9865620732307434,0.725
804,0.9863908290863037,0.775
805,0.9863415956497192,0.7416666666666667
806,0.9864398241043091,0.7666666666666667
807,0.9865373373031616,0.8083333333333332
808,0.9865619540214539,0.7833333333333333
809,0.9865866303443909,0.7583333333333333
810,0.9866845607757568,0.7583333333333334
811,0.9861457347869873,0.7833333333333333
812,0.9865129590034485,0.7916666666666666
813,0.9864640235900879,0.7416666666666667
814,0.9865128993988037,0.7500000000000001
815,0.9865127801895142,0.7083333333333333
816,0.9863168001174927,0.7333333333333333
817,0.9865617156028748,0.7583333333333334
818,0.9863417744636536,0.7583333333333333
819,0.9866106510162354,0.7416666666666667
820,0.9864152669906616,0.7416666666666667
821,0.9863905906677246,0.7416666666666667
822,0.9864152669906616,0.7249999999999999
823,0.986341655254364,0.7416666666666667
824,0.9866597056388855,0.7583333333333333
825,0.9866843819618225,0.7083333333333333
826,0.9866354465484619,0.7249999999999999
827,0.986611008644104,0.7083333333333333
828,0.9867823123931885,0.7583333333333334
829,0.9866597652435303,0.7916666666666666
830,0.9865864515304565,0.7416666666666667
831,0.9866354465484619,0.7166666666666666
832,0.9864398241043091,0.7666666666666667
833,0.986366331577301,0.7749999999999999
834,0.9864397048950195,0.7416666666666666
835,0.9864639043807983,0.7166666666666667
836,0.9864395260810852,0.7
837,0.9865130186080933,0.7666666666666666
838,0.9865620732307434,0.75
839,0.986611008644104,0.7166666666666666
840,0.9866354465484619,0.725
841,0.9862927198410034,0.775
842,0.9864887595176697,0.7833333333333333
843,0.9865131378173828,0.7833333333333333
844,0.9862437844276428,0.7583333333333334
845,0.9867821931838989,0.7833333333333333
846,0.9865374565124512,0.725
847,0.9863904714584351,0.725
848,0.9862438440322876,0.6916666666666667
849,0.9866353273391724,0.7333333333333334
850,0.9866843223571777,0.7333333333333334
851,0.9868801236152649,0.7416666666666667
852,0.9867088198661804,0.725
853,0.9866354465484619,0.7
854,0.9864643812179565,0.725
855,0.9867334365844727,0.725
856,0.9863662123680115,0.7333333333333334
857,0.9866845011711121,0.7333333333333334
858,0.9871985912322998,0.7416666666666667
859,0.9870517253875732,0.7416666666666667
860,0.9868068695068359,0.7333333333333334
861,0.9867333769798279,0.75
862,0.9868801832199097,0.7166666666666666
863,0.9867088794708252,0.725
864,0.9863415360450745,0.7416666666666667
865,0.9863660931587219,0.7333333333333334
866,0.9866357445716858,0.7333333333333333
867,0.9865863919258118,0.7333333333333334
868,0.986341655254364,0.7666666666666667
869,0.9863172769546509,0.8
870,0.9860967397689819,0.775
871,0.9864152669906616,0.7833333333333333
872,0.9862192273139954,0.775
873,0.9859746098518372,0.7666666666666667
874,0.9859499931335449,0.7583333333333334
875,0.9865620732307434,0.7749999999999999
876,0.9863905310630798,0.7833333333333333
877,0.9864150285720825,0.7833333333333333
878,0.9857786893844604,0.7833333333333333
879,0.9863170981407166,0.7416666666666667
880,0.9862926006317139,0.7666666666666667
881,0.9859987497329712,0.7833333333333333
882,0.9861701130867004,0.7833333333333333
883,0.9859988689422607,0.7666666666666667
884,0.9859743118286133,0.8
885,0.9861944317817688,0.7833333333333333
886,0.9861456751823425,0.7583333333333334
887,0.9864882826805115,0.75
888,0.9864639043807983,0.725
889,0.9862924218177795,0.7333333333333333
890,0.9864639639854431,0.7583333333333334
891,0.986586332321167,0.7583333333333334
892,0.9865130186080933,0.7583333333333334
893,0.9864882230758667,0.7666666666666667
894,0.986463725566864,0.7583333333333334
895,0.9863661527633667,0.7666666666666667
896,0.9864393472671509,0.775
897,0.9864885807037354,0.7666666666666667
898,0.9867576956748962,0.7666666666666667
899,0.9867087006568909,0.7500000000000001
900,0.9869290590286255,0.7916666666666667
901,0.98683100938797,0.7666666666666667
902,0.9864639043807983,0.75
903,0.9868064522743225,0.7333333333333333
904,0.9867820739746094,0.725
905,0.9866350293159485,0.7500000000000001
906,0.9871735572814941,0.7333333333333333
907,0.9865373373031616,0.7
908,0.9866841435432434,0.7
909,0.987051248550415,0.7083333333333333
910,0.9861699938774109,0.6916666666666667
911,0.9862680435180664,0.7083333333333333
912,0.9864639043807983,0.725
913,0.9865372776985168,0.725
914,0.9863659739494324,0.7583333333333334
915,0.9863415360450745,0.7583333333333334
916,0.9863903522491455,0.725
917,0.9865620732307434,0.7333333333333333
918,0.986757755279541,0.7333333333333333
919,0.9866841435432434,0.7333333333333333
920,0.9863659739494324,0.7583333333333334
921,0.9866108298301697,0.7500000000000001
922,0.9865372180938721,0.7416666666666667
923,0.9866597056388855,0.725
924,0.9862434267997742,0.725
925,0.9861944317817688,0.7166666666666666
926,0.9863904714584351,0.7166666666666666
927,0.9863901734352112,0.7500000000000001
928,0.9863901734352112,0.7583333333333334
929,0.986365795135498,0.7166666666666666
930,0.9864395260810852,0.75
931,0.9862433075904846,0.7583333333333334
932,0.9865126013755798,0.7583333333333334
933,0.9865126013755798,0.775
934,0.9864395260810852,0.75
935,0.9867331385612488,0.7416666666666667
936,0.9868064522743225,0.7416666666666666
937,0.9868797659873962,0.75
938,0.9868311285972595,0.75
939,0.9866354465484619,0.7333333333333334
940,0.9867088198661804,0.7083333333333333
941,0.9867578744888306,0.7166666666666666
942,0.9869290590286255,0.75
943,0.9869045615196228,0.7583333333333333
944,0.9868067502975464,0.7583333333333333
945,0.9865126609802246,0.7583333333333333
946,0.9868308901786804,0.7583333333333333
947,0.9866840839385986,0.7583333333333333
948,0.9865862727165222,0.7583333333333333
949,0.986904501914978,0.75
950,0.9870511293411255,0.7583333333333333
951,0.9868555665016174,0.7666666666666667
952,0.987051248550415,0.7583333333333333
953,0.9869043827056885,0.7666666666666666
954,0.9868068695068359,0.775
955,0.986121654510498,0.775
956,0.9869292378425598,0.75
957,0.9867821335792542,0.7666666666666666
958,0.9863657355308533,0.7583333333333334
959,0.9864639043807983,0.75
960,0.9865864515304565,0.75
961,0.9868801236152649,0.7583333333333333
962,0.987027108669281,0.75
963,0.9871249794960022,0.775
964,0.9869780540466309,0.775
965,0.986757755279541,0.7416666666666667
966,0.9868558645248413,0.7083333333333333
967,0.9867580533027649,0.7083333333333333
968,0.9871249794960022,0.7083333333333333
969,0.9868802428245544,0.7083333333333333
970,0.9866843819618225,0.725
971,0.9868309497833252,0.75
972,0.9871003031730652,0.7333333333333333
973,0.9869535565376282,0.7416666666666667
974,0.9872962236404419,0.7333333333333333
975,0.9876144528388977,0.75
976,0.9873452186584473,0.7333333333333333
977,0.9871739149093628,0.725
978,0.9872719645500183,0.7333333333333333
979,0.9871494174003601,0.7333333333333333
980,0.9873451590538025,0.75
981,0.9872962832450867,0.7583333333333334
982,0.9874921441078186,0.7416666666666666
983,0.9874921441078186,0.7416666666666666
984,0.9874187111854553,0.7333333333333333
985,0.9877369999885559,0.75
986,0.9876394271850586,0.75
987,0.9875413179397583,0.7416666666666666
988,0.9875168204307556,0.7666666666666667
989,0.9874919652938843,0.7583333333333334
990,0.9876148104667664,0.7333333333333333
991,0.987565815448761,0.7500000000000001
992,0.9872962832450867,0.7666666666666667
993,0.9873940348625183,0.7583333333333334
994,0.9876145124435425,0.7916666666666667
995,0.9874187707901001,0.7916666666666667
996,0.9873940348625183,0.775
997,0.987785816192627,0.7833333333333333
998,0.9875653386116028,0.7750000000000001
999,0.987516462802887,0.7833333333333334
1000,0.9874186515808105,0.7666666666666667
