Round,e44_cifar_attack_memorize_450_0.0008_random_evaluation/test_accuracy,e44_cifar_attack_memorize_450_0.0008_random_evaluation/adv_success,e44_cifar_attack_400_0.0001_full_greencars_evaluation/test_accuracy,e44_cifar_attack_400_0.0001_full_greencars_evaluation/adv_success,e44_cifar_attack_memorize_450_0.0008_random_long_evaluation/test_accuracy,e44_cifar_attack_memorize_450_0.0008_random_long_evaluation/adv_success,e44_cifar_attack_memorize_450_0.0008_long_evaluation/test_accuracy,e44_cifar_attack_memorize_450_0.0008_long_evaluation/adv_success,e44_cifar_attack_400_0.0001_full_evaluation/test_accuracy,e44_cifar_attack_400_0.0001_full_evaluation/adv_success
1209,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1210,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1211,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1212,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1213,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1214,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1215,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1216,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1217,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1218,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1219,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1220,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1221,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1222,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1223,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1224,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1225,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1226,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1227,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1228,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1229,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1230,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1231,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1232,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1233,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1234,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1235,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1236,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1237,,,,,0.8356854915618896,0.640625,0.8714717626571655,0.75,,
1238,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1239,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1240,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1241,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1242,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1243,,,,,0.8361895084381104,0.640625,0.8714717626571655,0.75,,
1244,,,,,0.836693525314331,0.625,0.8714717626571655,0.75,,
1245,,,,,0.836693525314331,0.625,0.8714717626571655,0.75,,
1246,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1247,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1248,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1249,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1250,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1251,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1252,,,,,0.836693525314331,0.625,0.8714717626571655,0.75,,
1253,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1254,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1255,,,,,0.8361895084381104,0.625,0.8714717626571655,0.75,,
1256,,,,,0.8361895084381104,0.625,0.8714717626571655,0.75,,
1257,,,,,0.836693525314331,0.625,0.8714717626571655,0.75,,
1258,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1259,,,,,0.836693525314331,0.625,0.8714717626571655,0.75,,
1260,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1261,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1262,,,,,0.8371976017951965,0.625,0.8714717626571655,0.75,,
1263,,,,,0.836693525314331,0.625,0.8714717626571655,0.75,,
1264,,,,,0.836693525314331,0.625,0.8714717626571655,0.75,,
1265,,,,,0.836693525314331,0.625,0.8719757795333862,0.75,,
1266,,,,,0.836693525314331,0.625,0.8719757795333862,0.75,,
1267,,,,,0.8371976017951965,0.625,0.8719757795333862,0.75,,
1268,,,,,0.8377016186714172,0.625,0.8719757795333862,0.75,,
1269,,,,,0.8377016186714172,0.625,0.8719757795333862,0.75,,
1270,,,,,0.8377016186714172,0.625,0.8729838728904724,0.75,,
1271,,,,,0.836693525314331,0.625,0.8719757795333862,0.75,,
1272,,,,,0.8371976017951965,0.625,0.8724798560142517,0.75,,
1273,,,,,0.8371976017951965,0.625,0.8719757795333862,0.75,,
1274,,,,,0.8382056355476379,0.625,0.8719757795333862,0.75,,
1275,,,,,0.8382056355476379,0.625,0.8719757795333862,0.75,,
1276,,,,,0.8377016186714172,0.625,0.8719757795333862,0.75,,
1277,,,,,0.8371976017951965,0.625,0.8719757795333862,0.75,,
1278,,,,,0.8377016186714172,0.625,0.8719757795333862,0.75,,
1279,,,,,0.8377016186714172,0.625,0.8724798560142517,0.75,,
1280,,,,,0.8371976017951965,0.625,0.8724798560142517,0.75,,
1281,,,,,0.8377016186714172,0.625,0.8724798560142517,0.75,,
1282,,,,,0.8371976017951965,0.625,0.8724798560142517,0.75,,
1283,,,,,0.8377016186714172,0.625,0.8729838728904724,0.75,,
1284,,,,,0.8377016186714172,0.625,0.8729838728904724,0.75,,
1285,,,,,0.8377016186714172,0.625,0.8729838728904724,0.75,,
1286,,,,,0.8377016186714172,0.625,0.8729838728904724,0.75,,
1287,,,,,0.8377016186714172,0.625,0.8729838728904724,0.75,,
1288,,,,,0.8382056355476379,0.625,0.8724798560142517,0.75,,
1289,,,,,0.8382056355476379,0.625,0.8724798560142517,0.75,,
1290,,,,,0.8387096524238586,0.625,0.8729838728904724,0.75,,
1291,,,,,0.8382056355476379,0.625,0.8729838728904724,0.75,,
1292,,,,,0.8387096524238586,0.625,0.8724798560142517,0.75,,
1293,,,,,0.8387096524238586,0.625,0.8729838728904724,0.75,,
1294,,,,,0.8392137289047241,0.625,0.8729838728904724,0.75,,
1295,,,,,0.8387096524238586,0.625,0.8729838728904724,0.75,,
1296,,,,,0.8387096524238586,0.625,0.8729838728904724,0.75,,
1297,,,,,0.8387096524238586,0.625,0.8734878897666931,0.75,,
1298,,,,,0.8387096524238586,0.625,0.8729838728904724,0.75,,
1299,,,,,0.8387096524238586,0.625,0.8734878897666931,0.75,,
1300,,,,,0.8392137289047241,0.625,0.8734878897666931,0.75,,
1301,,,,,0.8392137289047241,0.625,0.8734878897666931,0.75,,
1302,,,,,0.8392137289047241,0.625,0.8734878897666931,0.75,,
1303,,,,,0.8392137289047241,0.625,0.8734878897666931,0.75,,
1304,,,,,0.8397177457809448,0.625,0.8734878897666931,0.75,,
1305,,,,,0.8397177457809448,0.625,0.8739919066429138,0.75,,
1306,,,,,0.8397177457809448,0.625,0.8744959831237793,0.75,,
1307,,,,,0.8397177457809448,0.625,0.8739919066429138,0.75,,
1308,,,,,0.8397177457809448,0.625,0.8739919066429138,0.75,,
1309,,,,,0.8397177457809448,0.625,0.8739919066429138,0.75,,
1310,,,,,0.8397177457809448,0.625,0.8739919066429138,0.75,,
1311,,,,,0.8397177457809448,0.625,0.8739919066429138,0.75,,
1312,,,,,0.8397177457809448,0.625,0.8744959831237793,0.75,,
1313,,,,,0.8397177457809448,0.625,0.8744959831237793,0.75,,
1314,,,,,0.8397177457809448,0.625,0.8744959831237793,0.75,,
1315,,,,,0.8397177457809448,0.625,0.8744959831237793,0.75,,
1316,,,,,0.8397177457809448,0.625,0.875,0.75,,
1317,,,,,0.8397177457809448,0.625,0.875,0.75,,
1318,,,,,0.8397177457809448,0.625,0.875,0.75,,
1319,,,,,0.8397177457809448,0.625,0.875,0.75,,
1320,,,,,0.8397177457809448,0.625,0.875,0.75,,
1321,,,,,0.8392137289047241,0.625,0.875,0.75,,
1322,,,,,0.8392137289047241,0.625,0.875,0.75,,
1323,,,,,0.8392137289047241,0.625,0.875,0.75,,
1324,,,,,0.8392137289047241,0.625,0.8755040168762207,0.75,,
1325,,,,,0.8397177457809448,0.625,0.8755040168762207,0.75,,
1326,,,,,0.8397177457809448,0.625,0.875,0.75,,
1327,,,,,0.8397177457809448,0.625,0.875,0.75,,
1328,,,,,0.8397177457809448,0.625,0.875,0.75,,
1329,,,,,0.8397177457809448,0.625,0.875,0.734375,,
1330,,,,,0.8402217626571655,0.625,0.8755040168762207,0.734375,,
1331,,,,,0.8402217626571655,0.625,0.875,0.734375,,
1332,,,,,0.8402217626571655,0.625,0.8760080933570862,0.734375,,
1333,,,,,0.8407257795333862,0.625,0.8760080933570862,0.734375,,
1334,,,,,0.8407257795333862,0.625,0.8760080933570862,0.734375,,
1335,,,,,0.8407257795333862,0.625,0.8765121102333069,0.734375,,
1336,,,,,0.8407257795333862,0.609375,0.8760080933570862,0.734375,,
1337,,,,,0.8407257795333862,0.609375,0.8765121102333069,0.734375,,
1338,,,,,0.8407257795333862,0.609375,0.8760080933570862,0.734375,,
1339,,,,,0.8407257795333862,0.609375,0.8760080933570862,0.734375,,
1340,,,,,0.8412298560142517,0.609375,0.8765121102333069,0.734375,,
1341,,,,,0.8417338728904724,0.609375,0.8760080933570862,0.734375,,
1342,,,,,0.8412298560142517,0.609375,0.8760080933570862,0.734375,,
1343,,,,,0.8412298560142517,0.609375,0.8770161271095276,0.734375,,
1344,,,,,0.8417338728904724,0.609375,0.8770161271095276,0.734375,,
1345,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1346,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1347,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1348,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1349,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1350,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1351,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1352,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1353,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1354,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1355,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1356,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1357,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1358,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1359,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1360,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1361,,,,,0.8412298560142517,0.59375,0.8770161271095276,0.734375,,
1362,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1363,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1364,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1365,,,,,0.8417338728904724,0.59375,0.8770161271095276,0.734375,,
1366,,,,,0.8422378897666931,0.59375,0.8770161271095276,0.734375,,
1367,,,,,0.8422378897666931,0.59375,0.8770161271095276,0.734375,,
1368,,,,,0.8422378897666931,0.59375,0.8770161271095276,0.734375,,
1369,,,,,0.8422378897666931,0.59375,0.8775201439857483,0.734375,,
1370,,,,,0.8422378897666931,0.59375,0.8780242204666138,0.71875,,
1371,,,,,0.8422378897666931,0.59375,0.8780242204666138,0.71875,,
1372,,,,,0.8422378897666931,0.59375,0.8775201439857483,0.71875,,
1373,,,,,0.8422378897666931,0.59375,0.8785282373428345,0.71875,,
1374,,,,,0.8422378897666931,0.59375,0.8770161271095276,0.71875,,
1375,,,,,0.8422378897666931,0.59375,0.8770161271095276,0.71875,,
1376,,,,,0.8427419066429138,0.59375,0.8775201439857483,0.71875,,
1377,,,,,0.8432459831237793,0.59375,0.8775201439857483,0.71875,,
1378,,,,,0.8432459831237793,0.59375,0.8775201439857483,0.71875,,
1379,,,,,0.8432459831237793,0.59375,0.8785282373428345,0.71875,,
1380,,,,,0.8432459831237793,0.59375,0.8780242204666138,0.71875,,
1381,,,,,0.8432459831237793,0.59375,0.8780242204666138,0.71875,,
1382,,,,,0.8427419066429138,0.59375,0.8780242204666138,0.71875,,
1383,,,,,0.8432459831237793,0.59375,0.8780242204666138,0.71875,,
1384,,,,,0.8427419066429138,0.59375,0.8785282373428345,0.71875,,
1385,,,,,0.8427419066429138,0.59375,0.8785282373428345,0.71875,,
1386,,,,,0.8432459831237793,0.59375,0.8780242204666138,0.71875,,
1387,,,,,0.84375,0.59375,0.8780242204666138,0.71875,,
1388,,,,,0.84375,0.59375,0.8775201439857483,0.71875,,
1389,,,,,0.8442540168762207,0.59375,0.8775201439857483,0.71875,,
1390,,,,,0.8442540168762207,0.59375,0.8775201439857483,0.71875,,
1391,,,,,0.8442540168762207,0.59375,0.8775201439857483,0.71875,,
1392,,,,,0.8447580933570862,0.59375,0.8775201439857483,0.71875,,
1393,,,,,0.8442540168762207,0.59375,0.8780242204666138,0.71875,,
1394,,,,,0.8447580933570862,0.59375,0.8780242204666138,0.71875,,
1395,,,,,0.8447580933570862,0.59375,0.8785282373428345,0.71875,,
1396,,,,,0.8447580933570862,0.59375,0.8785282373428345,0.71875,,
1397,,,,,0.8447580933570862,0.59375,0.8785282373428345,0.71875,,
1398,,,,,0.8447580933570862,0.59375,0.8780242204666138,0.71875,,
1399,,,,,0.8452621102333069,0.59375,0.8780242204666138,0.71875,,
1400,,,,,0.8452621102333069,0.59375,0.8780242204666138,0.71875,,
1401,,,,,0.8452621102333069,0.59375,0.8780242204666138,0.71875,,
1402,,,,,0.8452621102333069,0.59375,0.8780242204666138,0.71875,,
1403,,,,,0.8452621102333069,0.59375,0.8780242204666138,0.71875,,
1404,,,,,0.8457661271095276,0.59375,0.8780242204666138,0.71875,,
1405,,,,,0.8457661271095276,0.59375,0.8780242204666138,0.71875,,
1406,,,,,0.8457661271095276,0.59375,0.8780242204666138,0.71875,,
1407,,,,,0.8457661271095276,0.59375,0.8785282373428345,0.71875,,
1408,,,,,0.8462701439857483,0.59375,0.8785282373428345,0.71875,,
1409,,,,,0.8462701439857483,0.59375,0.8785282373428345,0.71875,,
1410,,,,,0.8462701439857483,0.59375,0.8785282373428345,0.703125,,
1411,,,,,0.8457661271095276,0.59375,0.8785282373428345,0.703125,,
1412,,,,,0.8457661271095276,0.59375,0.8785282373428345,0.703125,,
1413,,,,,0.8457661271095276,0.59375,0.8785282373428345,0.703125,,
1414,,,,,0.8457661271095276,0.59375,0.8795362710952759,0.703125,,
1415,,,,,0.8462701439857483,0.59375,0.8790322542190552,0.703125,,
1416,,,,,0.8462701439857483,0.59375,0.8795362710952759,0.703125,,
1417,,,,,0.8462701439857483,0.59375,0.8790322542190552,0.703125,,
1418,,,,,0.8462701439857483,0.59375,0.8790322542190552,0.703125,,
1419,,,,,0.8462701439857483,0.59375,0.8795362710952759,0.703125,,
1420,,,,,0.8467742204666138,0.59375,0.8790322542190552,0.703125,,
1421,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1422,,,,,0.8467742204666138,0.59375,0.8790322542190552,0.703125,,
1423,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1424,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1425,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1426,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1427,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1428,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1429,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1430,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1431,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1432,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1433,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1434,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1435,,,,,0.8467742204666138,0.59375,0.8785282373428345,0.703125,,
1436,,,,,0.8472782373428345,0.59375,0.8790322542190552,0.703125,,
1437,,,,,0.8472782373428345,0.59375,0.8785282373428345,0.703125,,
1438,,,,,0.8472782373428345,0.59375,0.8785282373428345,0.703125,,
1439,,,,,0.8472782373428345,0.59375,0.8785282373428345,0.703125,,
1440,,,,,0.8472782373428345,0.59375,0.8790322542190552,0.703125,,
1441,,,,,0.8477822542190552,0.59375,0.8795362710952759,0.703125,,
1442,,,,,0.8477822542190552,0.59375,0.8790322542190552,0.703125,,
1443,,,,,0.8482862710952759,0.59375,0.8790322542190552,0.703125,,
1444,,,,,0.8482862710952759,0.59375,0.8790322542190552,0.703125,,
1445,,,,,0.8487903475761414,0.59375,0.8790322542190552,0.703125,,
1446,,,,,0.8487903475761414,0.59375,0.8790322542190552,0.703125,,
1447,,,,,0.8487903475761414,0.59375,0.8790322542190552,0.703125,,
1448,,,,,0.8487903475761414,0.59375,0.8790322542190552,0.703125,,
1449,,,,,0.8492943644523621,0.59375,0.8790322542190552,0.703125,,
1450,,,,,0.8492943644523621,0.59375,0.8790322542190552,0.703125,,
1451,,,,,0.8492943644523621,0.59375,0.8795362710952759,0.703125,,
1452,,,,,0.8492943644523621,0.59375,0.8795362710952759,0.703125,,
1453,,,,,0.8492943644523621,0.59375,0.8795362710952759,0.703125,,
1454,,,,,0.8492943644523621,0.59375,0.8790322542190552,0.703125,,
1455,,,,,0.8492943644523621,0.59375,0.8795362710952759,0.703125,,
1456,,,,,0.8492943644523621,0.59375,0.8795362710952759,0.703125,,
1457,,,,,0.8492943644523621,0.578125,0.8795362710952759,0.703125,,
1458,,,,,0.8497983813285828,0.578125,0.8795362710952759,0.703125,,
1459,,,,,0.8492943644523621,0.578125,0.8795362710952759,0.703125,,
1460,,,,,0.8492943644523621,0.578125,0.8795362710952759,0.703125,,
1461,,,,,0.8497983813285828,0.578125,0.8795362710952759,0.703125,,
1462,,,,,0.8492943644523621,0.578125,0.8790322542190552,0.703125,,
1463,,,,,0.8492943644523621,0.578125,0.8790322542190552,0.703125,,
1464,,,,,0.8492943644523621,0.578125,0.8790322542190552,0.703125,,
1465,,,,,0.8492943644523621,0.578125,0.8790322542190552,0.703125,,
1466,,,,,0.8492943644523621,0.578125,0.8790322542190552,0.703125,,
1467,,,,,0.8492943644523621,0.578125,0.8790322542190552,0.703125,,
1468,,,,,0.8497983813285828,0.578125,0.8795362710952759,0.703125,,
1469,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1470,,,,,0.8497983813285828,0.578125,0.8805443644523621,0.703125,,
1471,,,,,0.8497983813285828,0.578125,0.8805443644523621,0.703125,,
1472,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1473,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1474,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1475,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1476,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1477,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1478,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1479,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1480,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1481,,,,,0.8503023982048035,0.578125,0.8805443644523621,0.703125,,
1482,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1483,,,,,0.8497983813285828,0.578125,0.8800403475761414,0.703125,,
1484,,,,,0.8503023982048035,0.578125,0.8805443644523621,0.703125,,
1485,,,,,0.8503023982048035,0.578125,0.8805443644523621,0.703125,,
1486,,,,,0.8503023982048035,0.578125,0.8805443644523621,0.703125,,
1487,,,,,0.850806474685669,0.578125,0.8800403475761414,0.703125,,
1488,,,,,0.850806474685669,0.578125,0.8800403475761414,0.703125,,
1489,,,,,0.850806474685669,0.578125,0.8800403475761414,0.703125,,
1490,,,,,0.850806474685669,0.578125,0.8805443644523621,0.703125,,
1491,,,,,0.850806474685669,0.578125,0.8805443644523621,0.703125,,
1492,,,,,0.850806474685669,0.578125,0.8805443644523621,0.6875,,
1493,,,,,0.850806474685669,0.578125,0.8805443644523621,0.6875,,
1494,,,,,0.850806474685669,0.578125,0.8805443644523621,0.6875,,
1495,,,,,0.850806474685669,0.578125,0.8805443644523621,0.6875,,
1496,,,,,0.850806474685669,0.578125,0.8815523982048035,0.6875,,
1497,,,,,0.850806474685669,0.578125,0.8815523982048035,0.6875,,
1498,,,,,0.850806474685669,0.578125,0.8815523982048035,0.6875,,
1499,,,,,0.850806474685669,0.578125,0.8810483813285828,0.6875,,
1500,,,,,0.8513104915618896,0.578125,0.882056474685669,0.6875,,
1501,,,,,0.8513104915618896,0.578125,0.882056474685669,0.6875,,
1502,,,,,0.8513104915618896,0.578125,0.882056474685669,0.6875,,
1503,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1504,,,,,0.8513104915618896,0.578125,0.882056474685669,0.6875,,
1505,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1506,,,,,0.8513104915618896,0.578125,0.882056474685669,0.6875,,
1507,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1508,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1509,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1510,,,,,0.8513104915618896,0.578125,0.882056474685669,0.6875,,
1511,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1512,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1513,,,,,0.8513104915618896,0.578125,0.8815523982048035,0.6875,,
1514,,,,,0.8518145084381104,0.578125,0.8815523982048035,0.6875,,
1515,,,,,0.852318525314331,0.578125,0.8815523982048035,0.6875,,
1516,,,,,0.8518145084381104,0.578125,0.8815523982048035,0.6875,,
1517,,,,,0.8518145084381104,0.578125,0.8815523982048035,0.6875,,
1518,,,,,0.8518145084381104,0.578125,0.8815523982048035,0.6875,,
1519,,,,,0.8528226017951965,0.578125,0.8815523982048035,0.6875,,
1520,,,,,0.852318525314331,0.578125,0.8810483813285828,0.6875,,
1521,,,,,0.852318525314331,0.578125,0.8810483813285828,0.6875,,
1522,,,,,0.8528226017951965,0.578125,0.8815523982048035,0.6875,,
1523,,,,,0.8533266186714172,0.578125,0.8815523982048035,0.6875,,
1524,,,,,0.8543346524238586,0.578125,0.882056474685669,0.6875,,
1525,,,,,0.8538306355476379,0.578125,0.882056474685669,0.6875,,
1526,,,,,0.8538306355476379,0.578125,0.8815523982048035,0.6875,,
1527,,,,,0.8543346524238586,0.578125,0.8815523982048035,0.6875,,
1528,,,,,0.8543346524238586,0.578125,0.8815523982048035,0.6875,,
1529,,,,,0.8538306355476379,0.578125,0.8815523982048035,0.6875,,
1530,,,,,0.8548387289047241,0.578125,0.882056474685669,0.6875,,
1531,,,,,0.8558467626571655,0.578125,0.8815523982048035,0.6875,,
1532,,,,,0.8558467626571655,0.578125,0.8815523982048035,0.6875,,
1533,,,,,0.8568548560142517,0.578125,0.882056474685669,0.6875,,
1534,,,,,0.8558467626571655,0.578125,0.882056474685669,0.6875,,
1535,,,,,0.8563507795333862,0.578125,0.882056474685669,0.6875,,
1536,,,,,0.8568548560142517,0.578125,0.882056474685669,0.6875,,
1537,,,,,0.8573588728904724,0.578125,0.882056474685669,0.6875,,
1538,,,,,0.8573588728904724,0.578125,0.882056474685669,0.6875,,
1539,,,,,0.8573588728904724,0.578125,0.882056474685669,0.6875,,
1540,,,,,0.8578628897666931,0.578125,0.882056474685669,0.6875,,
1541,,,,,0.8578628897666931,0.578125,0.882056474685669,0.6875,,
1542,,,,,0.8573588728904724,0.578125,0.882056474685669,0.6875,,
1543,,,,,0.8578628897666931,0.578125,0.8815523982048035,0.6875,,
1544,,,,,0.8578628897666931,0.578125,0.8815523982048035,0.6875,,
1545,,,,,0.8573588728904724,0.578125,0.882056474685669,0.6875,,
1546,,,,,0.8573588728904724,0.578125,0.8825604915618896,0.6875,,
1547,,,,,0.8573588728904724,0.578125,0.8825604915618896,0.6875,,
1548,,,,,0.8573588728904724,0.578125,0.8825604915618896,0.6875,,
1549,,,,,0.8568548560142517,0.578125,0.8825604915618896,0.6875,,
1550,,,,,0.8568548560142517,0.578125,0.8825604915618896,0.6875,,
1551,,,,,0.8573588728904724,0.578125,0.8825604915618896,0.6875,,
1552,,,,,0.8568548560142517,0.578125,0.8825604915618896,0.6875,,
1553,,,,,0.8568548560142517,0.578125,0.8825604915618896,0.6875,,
1554,,,,,0.8568548560142517,0.578125,0.8825604915618896,0.6875,,
1555,,,,,0.8568548560142517,0.578125,0.8825604915618896,0.6875,,
1556,,,,,0.8568548560142517,0.578125,0.882056474685669,0.6875,,
1557,,,,,0.8568548560142517,0.578125,0.8825604915618896,0.6875,,
1558,,,,,0.8568548560142517,0.5625,0.8825604915618896,0.6875,,
1559,,,,,0.8568548560142517,0.5625,0.8825604915618896,0.6875,,
1560,,,,,0.8573588728904724,0.5625,0.8825604915618896,0.6875,,
1561,,,,,0.8573588728904724,0.5625,0.8825604915618896,0.6875,,
1562,,,,,0.8573588728904724,0.5625,0.8825604915618896,0.6875,,
1563,,,,,0.8578628897666931,0.5625,0.8825604915618896,0.6875,,
1564,,,,,0.8578628897666931,0.5625,0.8825604915618896,0.6875,,
1565,,,,,0.8578628897666931,0.5625,0.8825604915618896,0.6875,,
1566,,,,,0.8578628897666931,0.5625,0.8825604915618896,0.6875,,
1567,,,,,0.8583669066429138,0.5625,0.8825604915618896,0.6875,,
1568,,,,,0.8583669066429138,0.546875,0.8825604915618896,0.6875,,
1569,,,,,0.8583669066429138,0.546875,0.8830645084381104,0.6875,,
1570,,,,,0.8583669066429138,0.546875,0.8830645084381104,0.6875,,
1571,,,,,0.8588709831237793,0.546875,0.883568525314331,0.6875,,
1572,,,,,0.8588709831237793,0.546875,0.883568525314331,0.6875,,
1573,,,,,0.8583669066429138,0.546875,0.8840726017951965,0.6875,,
1574,,,,,0.8583669066429138,0.546875,0.8840726017951965,0.6875,,
1575,,,,,0.8583669066429138,0.546875,0.8840726017951965,0.6875,,
1576,,,,,0.8583669066429138,0.546875,0.8840726017951965,0.6875,,
1577,,,,,0.8583669066429138,0.546875,0.8840726017951965,0.6875,,
1578,,,,,0.8583669066429138,0.546875,0.8845766186714172,0.6875,,
1579,,,,,0.8578628897666931,0.546875,0.8845766186714172,0.6875,,
1580,,,,,0.8578628897666931,0.546875,0.8845766186714172,0.6875,,
1581,,,,,0.8583669066429138,0.546875,0.8845766186714172,0.6875,,
1582,,,,,0.8583669066429138,0.546875,0.8840726017951965,0.6875,,
1583,,,,,0.8588709831237793,0.546875,0.8845766186714172,0.6875,,
1584,,,,,0.8588709831237793,0.546875,0.883568525314331,0.6875,,
1585,,,,,0.8588709831237793,0.546875,0.8840726017951965,0.6875,,
1586,,,,,0.859375,0.546875,0.8845766186714172,0.6875,,
