Round,quantization_det_higher_loss_evaluation/test_accuracy,quantization_lenet5_prob_4_3_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_evaluation/test_accuracy,quantization_lenet5_baseline_evaluation/test_accuracy,quantization_baseline_evaluation/test_accuracy,quantization_det_higher_loss_lessfrac_2bits_evaluation/test_accuracy,quantization_deterministic_evaluation/test_accuracy,quantization_lenet5_8_7_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_2bits_evaluation/test_accuracy,quantization_prob_evaluation/test_accuracy,quantization_prob_higher_loss_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_32_evaluation/test_accuracy,quantization_lenet5_det_8_7_evaluation/test_accuracy,quantization_4_evaluation/test_accuracy
1129,,,,0.5660282373428345,,,,0.5514112710952759,,,,,,
1130,,,,0.5655242204666138,,,,0.555443525314331,,,,,,
1131,,,,0.5700604915618896,,,,0.5584677457809448,,,,,,
1132,,,,0.5655242204666138,,,,0.5529233813285828,,,,,,
1133,,,,0.5640121102333069,,,,0.5544354915618896,,,,,,
1134,,,,0.5660282373428345,,,,0.553931474685669,,,,,,
1135,,,,0.5680443644523621,,,,0.5564516186714172,,,,,,
1136,,,,0.5670362710952759,,,,0.555443525314331,,,,,,
1137,,,,0.5660282373428345,,,,0.5534273982048035,,,,,,
1138,,,,0.5650201439857483,,,,0.5549395084381104,,,,,,
1139,,,,0.5670362710952759,,,,0.553931474685669,,,,,,
1140,,,,0.5645161271095276,,,,0.5559476017951965,,,,,,
1141,,,,0.5660282373428345,,,,0.5564516186714172,,,,,,
1142,,,,0.5675403475761414,,,,0.555443525314331,,,,,,
1143,,,,0.5665322542190552,,,,0.5524193644523621,,,,,,
1144,,,,0.5665322542190552,,,,0.5549395084381104,,,,,,
1145,,,,0.5645161271095276,,,,0.5579637289047241,,,,,,
1146,,,,0.5665322542190552,,,,0.555443525314331,,,,,,
1147,,,,0.5665322542190552,,,,0.5544354915618896,,,,,,
1148,,,,0.5665322542190552,,,,0.5549395084381104,,,,,,
1149,,,,0.5680443644523621,,,,0.5584677457809448,,,,,,
1150,,,,0.5650201439857483,,,,0.5534273982048035,,,,,,
1151,,,,0.5655242204666138,,,,0.5549395084381104,,,,,,
1152,,,,0.5665322542190552,,,,0.5544354915618896,,,,,,
1153,,,,0.5660282373428345,,,,0.5559476017951965,,,,,,
1154,,,,0.5675403475761414,,,,0.5594757795333862,,,,,,
1155,,,,0.5665322542190552,,,,0.5559476017951965,,,,,,
1156,,,,0.5670362710952759,,,,0.5574596524238586,,,,,,
1157,,,,0.5675403475761414,,,,0.5549395084381104,,,,,,
1158,,,,0.5685483813285828,,,,0.5584677457809448,,,,,,
1159,,,,0.5655242204666138,,,,0.5559476017951965,,,,,,
1160,,,,0.5660282373428345,,,,0.5574596524238586,,,,,,
1161,,,,0.5660282373428345,,,,0.5579637289047241,,,,,,
1162,,,,0.5670362710952759,,,,0.5559476017951965,,,,,,
1163,,,,0.5665322542190552,,,,0.5564516186714172,,,,,,
1164,,,,0.5690523982048035,,,,0.5569556355476379,,,,,,
1165,,,,0.5685483813285828,,,,0.5574596524238586,,,,,,
1166,,,,0.5680443644523621,,,,0.5549395084381104,,,,,,
1167,,,,0.5670362710952759,,,,0.5579637289047241,,,,,,
1168,,,,0.5665322542190552,,,,0.5589717626571655,,,,,,
1169,,,,0.5690523982048035,,,,0.5614919066429138,,,,,,
1170,,,,0.5685483813285828,,,,0.5594757795333862,,,,,,
1171,,,,0.5685483813285828,,,,0.5584677457809448,,,,,,
1172,,,,0.5690523982048035,,,,0.5584677457809448,,,,,,
1173,,,,0.5665322542190552,,,,0.5614919066429138,,,,,,
1174,,,,0.571068525314331,,,,0.5594757795333862,,,,,,
1175,,,,0.569556474685669,,,,0.5569556355476379,,,,,,
1176,,,,0.5705645084381104,,,,0.5599798560142517,,,,,,
1177,,,,0.5700604915618896,,,,0.5609878897666931,,,,,,
1178,,,,0.569556474685669,,,,0.5574596524238586,,,,,,
1179,,,,0.571068525314331,,,,0.5599798560142517,,,,,,
1180,,,,0.569556474685669,,,,0.5594757795333862,,,,,,
1181,,,,0.5680443644523621,,,,0.5579637289047241,,,,,,
1182,,,,0.5690523982048035,,,,0.5589717626571655,,,,,,
1183,,,,0.5715726017951965,,,,0.5599798560142517,,,,,,
1184,,,,0.5700604915618896,,,,0.5614919066429138,,,,,,
1185,,,,0.5715726017951965,,,,0.5609878897666931,,,,,,
1186,,,,0.5700604915618896,,,,0.5599798560142517,,,,,,
1187,,,,0.5690523982048035,,,,0.5584677457809448,,,,,,
1188,,,,0.571068525314331,,,,0.5614919066429138,,,,,,
1189,,,,0.571068525314331,,,,0.5614919066429138,,,,,,
1190,,,,0.5680443644523621,,,,0.5589717626571655,,,,,,
1191,,,,0.5705645084381104,,,,0.5609878897666931,,,,,,
1192,,,,0.571068525314331,,,,0.5599798560142517,,,,,,
1193,,,,0.5700604915618896,,,,0.5594757795333862,,,,,,
1194,,,,0.569556474685669,,,,0.5645161271095276,,,,,,
1195,,,,0.5700604915618896,,,,0.5589717626571655,,,,,,
1196,,,,0.571068525314331,,,,0.5614919066429138,,,,,,
1197,,,,0.5735887289047241,,,,0.5609878897666931,,,,,,
1198,,,,0.5705645084381104,,,,0.5619959831237793,,,,,,
1199,,,,0.5700604915618896,,,,0.5594757795333862,,,,,,
1200,,,,0.5720766186714172,,,,0.5589717626571655,,,,,,
1201,,,,0.5700604915618896,,,,0.5599798560142517,,,,,,
1202,,,,0.5705645084381104,,,,0.5584677457809448,,,,,,
1203,,,,0.5725806355476379,,,,0.5625,,,,,,
1204,,,,0.571068525314331,,,,0.5614919066429138,,,,,,
1205,,,,0.5715726017951965,,,,0.5619959831237793,,,,,,
1206,,,,0.5720766186714172,,,,0.5599798560142517,,,,,,
1207,,,,0.5720766186714172,,,,0.5604838728904724,,,,,,
1208,,,,0.5705645084381104,,,,0.5594757795333862,,,,,,
1209,,,,0.5705645084381104,,,,0.5604838728904724,,,,,,
1210,,,,0.5700604915618896,,,,0.5599798560142517,,,,,,
1211,,,,0.5720766186714172,,,,0.5635080933570862,,,,,,
1212,,,,0.5700604915618896,,,,0.5650201439857483,,,,,,
1213,,,,0.5715726017951965,,,,0.5640121102333069,,,,,,
1214,,,,0.571068525314331,,,,0.5625,,,,,,
1215,,,,0.5700604915618896,,,,0.5640121102333069,,,,,,
1216,,,,0.571068525314331,,,,0.5604838728904724,,,,,,
1217,,,,0.5700604915618896,,,,0.5655242204666138,,,,,,
1218,,,,0.5720766186714172,,,,0.5630040168762207,,,,,,
1219,,,,0.5720766186714172,,,,0.5619959831237793,,,,,,
1220,,,,0.5725806355476379,,,,0.5599798560142517,,,,,,
1221,,,,0.5730846524238586,,,,0.5599798560142517,,,,,,
1222,,,,0.5725806355476379,,,,0.5609878897666931,,,,,,
1223,,,,0.5740927457809448,,,,0.5589717626571655,,,,,,
1224,,,,0.5725806355476379,,,,0.5589717626571655,,,,,,
1225,,,,0.5715726017951965,,,,0.5594757795333862,,,,,,
1226,,,,0.571068525314331,,,,0.5589717626571655,,,,,,
1227,,,,0.5715726017951965,,,,0.5635080933570862,,,,,,
1228,,,,0.5740927457809448,,,,0.5609878897666931,,,,,,
1229,,,,0.5730846524238586,,,,0.5609878897666931,,,,,,
1230,,,,0.5730846524238586,,,,0.5609878897666931,,,,,,
1231,,,,0.5715726017951965,,,,0.5604838728904724,,,,,,
1232,,,,0.5740927457809448,,,,0.5604838728904724,,,,,,
1233,,,,0.5715726017951965,,,,0.5604838728904724,,,,,,
1234,,,,0.571068525314331,,,,0.5640121102333069,,,,,,
1235,,,,0.571068525314331,,,,0.5619959831237793,,,,,,
1236,,,,0.5730846524238586,,,,0.5609878897666931,,,,,,
1237,,,,0.5766128897666931,,,,0.5619959831237793,,,,,,
1238,,,,0.5720766186714172,,,,0.5625,,,,,,
1239,,,,0.5735887289047241,,,,0.5635080933570862,,,,,,
1240,,,,0.5725806355476379,,,,0.5604838728904724,,,,,,
1241,,,,0.5740927457809448,,,,0.5619959831237793,,,,,,
1242,,,,0.5725806355476379,,,,0.5619959831237793,,,,,,
1243,,,,0.5705645084381104,,,,0.5609878897666931,,,,,,
1244,,,,0.5725806355476379,,,,0.5599798560142517,,,,,,
1245,,,,0.571068525314331,,,,0.5584677457809448,,,,,,
1246,,,,0.5725806355476379,,,,0.5594757795333862,,,,,,
1247,,,,0.5745967626571655,,,,0.5609878897666931,,,,,,
1248,,,,0.5735887289047241,,,,0.5625,,,,,,
1249,,,,0.5725806355476379,,,,0.5645161271095276,,,,,,
1250,,,,0.5725806355476379,,,,0.5604838728904724,,,,,,
1251,,,,0.5715726017951965,,,,0.5614919066429138,,,,,,
1252,,,,0.571068525314331,,,,0.5609878897666931,,,,,,
1253,,,,0.5715726017951965,,,,0.5614919066429138,,,,,,
1254,,,,0.571068525314331,,,,0.5599798560142517,,,,,,
1255,,,,0.5700604915618896,,,,0.5589717626571655,,,,,,
1256,,,,0.5725806355476379,,,,0.5625,,,,,,
1257,,,,0.571068525314331,,,,0.5625,,,,,,
1258,,,,0.5715726017951965,,,,0.5619959831237793,,,,,,
1259,,,,0.569556474685669,,,,0.5635080933570862,,,,,,
1260,,,,0.5720766186714172,,,,0.5619959831237793,,,,,,
1261,,,,0.571068525314331,,,,0.5635080933570862,,,,,,
1262,,,,0.5705645084381104,,,,0.5614919066429138,,,,,,
1263,,,,0.5715726017951965,,,,0.5625,,,,,,
1264,,,,0.5705645084381104,,,,0.5645161271095276,,,,,,
1265,,,,0.571068525314331,,,,0.5619959831237793,,,,,,
1266,,,,0.5705645084381104,,,,0.5604838728904724,,,,,,
1267,,,,0.5720766186714172,,,,0.5614919066429138,,,,,,
1268,,,,0.5715726017951965,,,,0.5619959831237793,,,,,,
1269,,,,0.5720766186714172,,,,0.5614919066429138,,,,,,
1270,,,,0.5705645084381104,,,,0.5614919066429138,,,,,,
1271,,,,0.5705645084381104,,,,0.5619959831237793,,,,,,
1272,,,,0.569556474685669,,,,0.5619959831237793,,,,,,
1273,,,,0.571068525314331,,,,0.5604838728904724,,,,,,
1274,,,,0.5730846524238586,,,,0.5645161271095276,,,,,,
1275,,,,0.5720766186714172,,,,0.5609878897666931,,,,,,
1276,,,,0.5725806355476379,,,,0.5614919066429138,,,,,,
1277,,,,0.5730846524238586,,,,0.5645161271095276,,,,,,
1278,,,,0.5720766186714172,,,,0.5630040168762207,,,,,,
1279,,,,0.5700604915618896,,,,0.5619959831237793,,,,,,
1280,,,,0.5700604915618896,,,,0.5635080933570862,,,,,,
1281,,,,0.5690523982048035,,,,0.5619959831237793,,,,,,
1282,,,,0.571068525314331,,,,0.5614919066429138,,,,,,
1283,,,,0.5735887289047241,,,,0.5650201439857483,,,,,,
1284,,,,0.5705645084381104,,,,0.5630040168762207,,,,,,
1285,,,,0.571068525314331,,,,0.5619959831237793,,,,,,
1286,,,,0.5720766186714172,,,,0.5635080933570862,,,,,,
1287,,,,0.5720766186714172,,,,0.5619959831237793,,,,,,
1288,,,,0.5740927457809448,,,,0.5625,,,,,,
1289,,,,0.5715726017951965,,,,0.5625,,,,,,
1290,,,,0.5730846524238586,,,,0.5630040168762207,,,,,,
1291,,,,0.5745967626571655,,,,0.5645161271095276,,,,,,
1292,,,,0.571068525314331,,,,0.5630040168762207,,,,,,
1293,,,,0.5720766186714172,,,,0.5630040168762207,,,,,,
1294,,,,0.5720766186714172,,,,0.5640121102333069,,,,,,
1295,,,,0.5720766186714172,,,,0.5635080933570862,,,,,,
1296,,,,0.5720766186714172,,,,0.5645161271095276,,,,,,
1297,,,,0.5725806355476379,,,,0.5635080933570862,,,,,,
1298,,,,0.5735887289047241,,,,0.5650201439857483,,,,,,
1299,,,,0.5751007795333862,,,,0.5619959831237793,,,,,,
1300,,,,0.5730846524238586,,,,0.5655242204666138,,,,,,
1301,,,,0.5735887289047241,,,,0.5665322542190552,,,,,,
1302,,,,0.5725806355476379,,,,0.5650201439857483,,,,,,
1303,,,,0.5705645084381104,,,,0.5625,,,,,,
1304,,,,0.5725806355476379,,,,0.5625,,,,,,
1305,,,,0.5735887289047241,,,,0.5625,,,,,,
1306,,,,0.5740927457809448,,,,0.5655242204666138,,,,,,
1307,,,,0.5725806355476379,,,,0.5690523982048035,,,,,,
1308,,,,0.5725806355476379,,,,0.5650201439857483,,,,,,
1309,,,,0.5735887289047241,,,,0.5680443644523621,,,,,,
1310,,,,0.5730846524238586,,,,0.5655242204666138,,,,,,
1311,,,,0.5730846524238586,,,,0.5655242204666138,,,,,,
1312,,,,0.5735887289047241,,,,0.5680443644523621,,,,,,
1313,,,,0.5730846524238586,,,,0.5670362710952759,,,,,,
1314,,,,0.571068525314331,,,,0.5635080933570862,,,,,,
1315,,,,0.5725806355476379,,,,0.569556474685669,,,,,,
1316,,,,0.5751007795333862,,,,0.5645161271095276,,,,,,
1317,,,,0.5745967626571655,,,,0.5630040168762207,,,,,,
1318,,,,0.5735887289047241,,,,0.5640121102333069,,,,,,
1319,,,,0.5730846524238586,,,,0.5645161271095276,,,,,,
1320,,,,0.5725806355476379,,,,0.5655242204666138,,,,,,
1321,,,,0.571068525314331,,,,0.5645161271095276,,,,,,
1322,,,,0.5705645084381104,,,,0.5660282373428345,,,,,,
1323,,,,0.5720766186714172,,,,0.5665322542190552,,,,,,
1324,,,,0.571068525314331,,,,0.5675403475761414,,,,,,
1325,,,,0.5715726017951965,,,,0.5670362710952759,,,,,,
1326,,,,0.5700604915618896,,,,0.5660282373428345,,,,,,
1327,,,,0.5700604915618896,,,,0.5645161271095276,,,,,,
1328,,,,0.5705645084381104,,,,0.5685483813285828,,,,,,
1329,,,,0.571068525314331,,,,0.5685483813285828,,,,,,
1330,,,,0.5735887289047241,,,,0.5680443644523621,,,,,,
1331,,,,0.5735887289047241,,,,0.5665322542190552,,,,,,
1332,,,,0.5745967626571655,,,,0.5685483813285828,,,,,,
1333,,,,0.5705645084381104,,,,0.5650201439857483,,,,,,
1334,,,,0.5725806355476379,,,,0.5675403475761414,,,,,,
1335,,,,0.5730846524238586,,,,0.5650201439857483,,,,,,
1336,,,,0.571068525314331,,,,0.5685483813285828,,,,,,
1337,,,,0.5720766186714172,,,,0.5675403475761414,,,,,,
1338,,,,0.5720766186714172,,,,0.5650201439857483,,,,,,
1339,,,,0.5725806355476379,,,,0.569556474685669,,,,,,
1340,,,,0.5730846524238586,,,,0.5670362710952759,,,,,,
1341,,,,0.5745967626571655,,,,0.5655242204666138,,,,,,
1342,,,,0.5715726017951965,,,,0.5650201439857483,,,,,,
1343,,,,0.5700604915618896,,,,0.5655242204666138,,,,,,
1344,,,,0.5720766186714172,,,,0.5665322542190552,,,,,,
1345,,,,0.5725806355476379,,,,0.5670362710952759,,,,,,
1346,,,,0.5715726017951965,,,,0.5655242204666138,,,,,,
1347,,,,0.5730846524238586,,,,0.5675403475761414,,,,,,
1348,,,,0.5735887289047241,,,,0.5660282373428345,,,,,,
1349,,,,0.5725806355476379,,,,0.5660282373428345,,,,,,
1350,,,,0.5735887289047241,,,,0.5675403475761414,,,,,,
1351,,,,0.5735887289047241,,,,0.569556474685669,,,,,,
1352,,,,0.5720766186714172,,,,0.5665322542190552,,,,,,
1353,,,,0.5705645084381104,,,,0.5655242204666138,,,,,,
1354,,,,0.5735887289047241,,,,0.569556474685669,,,,,,
1355,,,,0.5720766186714172,,,,0.5690523982048035,,,,,,
1356,,,,0.5725806355476379,,,,0.5705645084381104,,,,,,
1357,,,,0.5740927457809448,,,,0.5680443644523621,,,,,,
1358,,,,0.5705645084381104,,,,0.569556474685669,,,,,,
1359,,,,0.5730846524238586,,,,0.571068525314331,,,,,,
1360,,,,0.5720766186714172,,,,0.5690523982048035,,,,,,
1361,,,,0.5751007795333862,,,,0.571068525314331,,,,,,
1362,,,,0.5725806355476379,,,,0.5705645084381104,,,,,,
1363,,,,0.5715726017951965,,,,0.5705645084381104,,,,,,
1364,,,,0.5745967626571655,,,,0.5645161271095276,,,,,,
1365,,,,0.5735887289047241,,,,0.5655242204666138,,,,,,
1366,,,,0.5735887289047241,,,,0.5655242204666138,,,,,,
1367,,,,0.5740927457809448,,,,0.5670362710952759,,,,,,
1368,,,,0.5735887289047241,,,,0.5670362710952759,,,,,,
1369,,,,0.5740927457809448,,,,0.5645161271095276,,,,,,
1370,,,,0.5740927457809448,,,,0.5660282373428345,,,,,,
1371,,,,0.5740927457809448,,,,0.5680443644523621,,,,,,
1372,,,,0.5745967626571655,,,,0.5690523982048035,,,,,,
1373,,,,0.5740927457809448,,,,0.5665322542190552,,,,,,
1374,,,,0.5751007795333862,,,,0.5645161271095276,,,,,,
1375,,,,0.5715726017951965,,,,0.5670362710952759,,,,,,
1376,,,,0.5740927457809448,,,,0.5690523982048035,,,,,,
1377,,,,0.5740927457809448,,,,0.5665322542190552,,,,,,
1378,,,,0.5740927457809448,,,,0.5645161271095276,,,,,,
1379,,,,0.5751007795333862,,,,0.5685483813285828,,,,,,
1380,,,,0.5751007795333862,,,,0.5685483813285828,,,,,,
1381,,,,0.5735887289047241,,,,0.5655242204666138,,,,,,
1382,,,,0.5756048560142517,,,,0.5690523982048035,,,,,,
1383,,,,0.5730846524238586,,,,0.5665322542190552,,,,,,
1384,,,,0.5745967626571655,,,,0.5680443644523621,,,,,,
1385,,,,0.5730846524238586,,,,0.5665322542190552,,,,,,
1386,,,,0.5740927457809448,,,,0.5685483813285828,,,,,,
1387,,,,0.5756048560142517,,,,0.5670362710952759,,,,,,
1388,,,,0.5761088728904724,,,,0.5690523982048035,,,,,,
1389,,,,0.5751007795333862,,,,0.5700604915618896,,,,,,
1390,,,,0.5740927457809448,,,,0.569556474685669,,,,,,
1391,,,,0.5745967626571655,,,,0.5685483813285828,,,,,,
1392,,,,0.5725806355476379,,,,0.5705645084381104,,,,,,
1393,,,,0.5756048560142517,,,,0.569556474685669,,,,,,
1394,,,,0.5730846524238586,,,,0.5700604915618896,,,,,,
1395,,,,0.5730846524238586,,,,0.5715726017951965,,,,,,
1396,,,,0.5730846524238586,,,,0.569556474685669,,,,,,
1397,,,,0.5751007795333862,,,,0.571068525314331,,,,,,
1398,,,,0.5735887289047241,,,,0.5730846524238586,,,,,,
1399,,,,0.5751007795333862,,,,0.5690523982048035,,,,,,
1400,,,,0.5740927457809448,,,,0.5725806355476379,,,,,,
1401,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1402,,,,0.5761088728904724,,,,0.5715726017951965,,,,,,
1403,,,,0.5720766186714172,,,,0.569556474685669,,,,,,
1404,,,,0.5725806355476379,,,,0.5660282373428345,,,,,,
1405,,,,0.5751007795333862,,,,0.5685483813285828,,,,,,
1406,,,,0.5735887289047241,,,,0.5670362710952759,,,,,,
1407,,,,0.5740927457809448,,,,0.5690523982048035,,,,,,
1408,,,,0.5725806355476379,,,,0.5705645084381104,,,,,,
1409,,,,0.5740927457809448,,,,0.5715726017951965,,,,,,
1410,,,,0.571068525314331,,,,0.5700604915618896,,,,,,
1411,,,,0.5751007795333862,,,,0.5720766186714172,,,,,,
1412,,,,0.5740927457809448,,,,0.5685483813285828,,,,,,
1413,,,,0.5730846524238586,,,,0.5705645084381104,,,,,,
1414,,,,0.5745967626571655,,,,0.5700604915618896,,,,,,
1415,,,,0.5766128897666931,,,,0.571068525314331,,,,,,
1416,,,,0.5745967626571655,,,,0.5670362710952759,,,,,,
1417,,,,0.5740927457809448,,,,0.5751007795333862,,,,,,
1418,,,,0.5735887289047241,,,,0.5715726017951965,,,,,,
1419,,,,0.5745967626571655,,,,0.5735887289047241,,,,,,
1420,,,,0.5730846524238586,,,,0.5705645084381104,,,,,,
1421,,,,0.5751007795333862,,,,0.5700604915618896,,,,,,
1422,,,,0.5735887289047241,,,,0.569556474685669,,,,,,
1423,,,,0.5735887289047241,,,,0.5690523982048035,,,,,,
1424,,,,0.5756048560142517,,,,0.5705645084381104,,,,,,
1425,,,,0.5715726017951965,,,,0.5685483813285828,,,,,,
1426,,,,0.571068525314331,,,,0.5720766186714172,,,,,,
1427,,,,0.5725806355476379,,,,0.5690523982048035,,,,,,
1428,,,,0.5735887289047241,,,,0.571068525314331,,,,,,
1429,,,,0.5725806355476379,,,,0.5705645084381104,,,,,,
1430,,,,0.5720766186714172,,,,0.5700604915618896,,,,,,
1431,,,,0.5730846524238586,,,,0.5720766186714172,,,,,,
1432,,,,0.5720766186714172,,,,0.5700604915618896,,,,,,
1433,,,,0.5751007795333862,,,,0.5670362710952759,,,,,,
1434,,,,0.5761088728904724,,,,0.5685483813285828,,,,,,
1435,,,,0.5735887289047241,,,,0.5670362710952759,,,,,,
1436,,,,0.5740927457809448,,,,0.5670362710952759,,,,,,
1437,,,,0.5725806355476379,,,,0.5685483813285828,,,,,,
1438,,,,0.5735887289047241,,,,0.5660282373428345,,,,,,
1439,,,,0.5725806355476379,,,,0.5690523982048035,,,,,,
1440,,,,0.5725806355476379,,,,0.571068525314331,,,,,,
1441,,,,0.5745967626571655,,,,0.571068525314331,,,,,,
1442,,,,0.5751007795333862,,,,0.569556474685669,,,,,,
1443,,,,0.5745967626571655,,,,0.569556474685669,,,,,,
1444,,,,0.5740927457809448,,,,0.569556474685669,,,,,,
1445,,,,0.5740927457809448,,,,0.5700604915618896,,,,,,
1446,,,,0.5756048560142517,,,,0.5680443644523621,,,,,,
1447,,,,0.5751007795333862,,,,0.5690523982048035,,,,,,
1448,,,,0.5751007795333862,,,,0.569556474685669,,,,,,
1449,,,,0.5735887289047241,,,,0.5730846524238586,,,,,,
1450,,,,0.5735887289047241,,,,0.5715726017951965,,,,,,
1451,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1452,,,,0.5740927457809448,,,,0.5685483813285828,,,,,,
1453,,,,0.5745967626571655,,,,0.571068525314331,,,,,,
1454,,,,0.5740927457809448,,,,0.5670362710952759,,,,,,
1455,,,,0.5735887289047241,,,,0.5705645084381104,,,,,,
1456,,,,0.5735887289047241,,,,0.5715726017951965,,,,,,
1457,,,,0.5725806355476379,,,,0.5700604915618896,,,,,,
1458,,,,0.5740927457809448,,,,0.5715726017951965,,,,,,
1459,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1460,,,,0.5766128897666931,,,,0.5715726017951965,,,,,,
1461,,,,0.5740927457809448,,,,0.5690523982048035,,,,,,
1462,,,,0.5740927457809448,,,,0.571068525314331,,,,,,
1463,,,,0.5745967626571655,,,,0.571068525314331,,,,,,
1464,,,,0.5751007795333862,,,,0.571068525314331,,,,,,
1465,,,,0.5730846524238586,,,,0.5690523982048035,,,,,,
1466,,,,0.5745967626571655,,,,0.5740927457809448,,,,,,
1467,,,,0.5740927457809448,,,,0.569556474685669,,,,,,
1468,,,,0.5730846524238586,,,,0.5730846524238586,,,,,,
1469,,,,0.5740927457809448,,,,0.5725806355476379,,,,,,
1470,,,,0.5751007795333862,,,,0.5740927457809448,,,,,,
1471,,,,0.5751007795333862,,,,0.5740927457809448,,,,,,
1472,,,,0.5735887289047241,,,,0.5690523982048035,,,,,,
1473,,,,0.5735887289047241,,,,0.5720766186714172,,,,,,
1474,,,,0.5735887289047241,,,,0.5720766186714172,,,,,,
1475,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1476,,,,0.5756048560142517,,,,0.5700604915618896,,,,,,
1477,,,,0.5756048560142517,,,,0.5715726017951965,,,,,,
1478,,,,0.5756048560142517,,,,0.5720766186714172,,,,,,
1479,,,,0.5761088728904724,,,,0.5700604915618896,,,,,,
1480,,,,0.5751007795333862,,,,0.5700604915618896,,,,,,
1481,,,,0.5751007795333862,,,,0.5720766186714172,,,,,,
1482,,,,0.5771169066429138,,,,0.5720766186714172,,,,,,
1483,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1484,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1485,,,,0.5756048560142517,,,,0.5715726017951965,,,,,,
1486,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1487,,,,0.5751007795333862,,,,0.5715726017951965,,,,,,
1488,,,,0.5761088728904724,,,,0.5715726017951965,,,,,,
1489,,,,0.5751007795333862,,,,0.5700604915618896,,,,,,
1490,,,,0.5725806355476379,,,,0.569556474685669,,,,,,
1491,,,,0.5756048560142517,,,,0.571068525314331,,,,,,
1492,,,,0.5740927457809448,,,,0.5705645084381104,,,,,,
1493,,,,0.5735887289047241,,,,0.5720766186714172,,,,,,
1494,,,,0.5745967626571655,,,,0.5725806355476379,,,,,,
1495,,,,0.5745967626571655,,,,0.5735887289047241,,,,,,
1496,,,,0.5735887289047241,,,,0.5700604915618896,,,,,,
1497,,,,0.5756048560142517,,,,0.5725806355476379,,,,,,
1498,,,,0.5766128897666931,,,,0.5725806355476379,,,,,,
1499,,,,0.5761088728904724,,,,0.5725806355476379,,,,,,
1500,,,,0.5761088728904724,,,,0.5680443644523621,,,,,,
1501,,,,0.5745967626571655,,,,0.5705645084381104,,,,,,
1502,,,,0.5756048560142517,,,,0.5720766186714172,,,,,,
1503,,,,0.5771169066429138,,,,0.5715726017951965,,,,,,
1504,,,,0.5766128897666931,,,,0.5705645084381104,,,,,,
1505,,,,0.5756048560142517,,,,0.5705645084381104,,,,,,
1506,,,,0.5776209831237793,,,,0.5715726017951965,,,,,,
1507,,,,0.5766128897666931,,,,0.5705645084381104,,,,,,
1508,,,,0.5751007795333862,,,,0.571068525314331,,,,,,
1509,,,,0.5720766186714172,,,,0.569556474685669,,,,,,
1510,,,,0.5751007795333862,,,,0.5725806355476379,,,,,,
1511,,,,0.5735887289047241,,,,0.5725806355476379,,,,,,
1512,,,,0.5751007795333862,,,,0.571068525314331,,,,,,
1513,,,,0.5735887289047241,,,,0.5720766186714172,,,,,,
1514,,,,0.5751007795333862,,,,0.5771169066429138,,,,,,
1515,,,,0.5745967626571655,,,,0.5700604915618896,,,,,,
1516,,,,0.5761088728904724,,,,0.5715726017951965,,,,,,
1517,,,,0.5751007795333862,,,,0.5745967626571655,,,,,,
1518,,,,0.5766128897666931,,,,0.5705645084381104,,,,,,
1519,,,,0.5766128897666931,,,,0.5751007795333862,,,,,,
1520,,,,0.5771169066429138,,,,0.5740927457809448,,,,,,
1521,,,,0.5766128897666931,,,,0.5715726017951965,,,,,,
1522,,,,0.5761088728904724,,,,0.5685483813285828,,,,,,
1523,,,,0.5745967626571655,,,,0.5730846524238586,,,,,,
1524,,,,0.5756048560142517,,,,0.5740927457809448,,,,,,
1525,,,,0.5761088728904724,,,,0.5720766186714172,,,,,,
1526,,,,0.5771169066429138,,,,0.5700604915618896,,,,,,
1527,,,,0.5761088728904724,,,,0.5715726017951965,,,,,,
1528,,,,0.5751007795333862,,,,0.571068525314331,,,,,,
1529,,,,0.5761088728904724,,,,0.5730846524238586,,,,,,
1530,,,,0.5766128897666931,,,,0.5735887289047241,,,,,,
1531,,,,0.5761088728904724,,,,0.5735887289047241,,,,,,
1532,,,,0.5751007795333862,,,,0.5720766186714172,,,,,,
1533,,,,0.578125,,,,0.5740927457809448,,,,,,
1534,,,,0.5761088728904724,,,,0.5730846524238586,,,,,,
1535,,,,0.5776209831237793,,,,0.5735887289047241,,,,,,
1536,,,,0.5771169066429138,,,,0.5725806355476379,,,,,,
1537,,,,0.5771169066429138,,,,0.5745967626571655,,,,,,
1538,,,,0.5756048560142517,,,,0.5720766186714172,,,,,,
1539,,,,0.5745967626571655,,,,0.5720766186714172,,,,,,
1540,,,,0.5761088728904724,,,,0.5740927457809448,,,,,,
1541,,,,0.5761088728904724,,,,0.5720766186714172,,,,,,
1542,,,,0.5761088728904724,,,,0.5756048560142517,,,,,,
1543,,,,0.5766128897666931,,,,0.5735887289047241,,,,,,
1544,,,,0.5751007795333862,,,,0.5735887289047241,,,,,,
1545,,,,0.578125,,,,0.5735887289047241,,,,,,
